Hits,Accuracy
350175.0,87.5438
350048.0,87.512
350008.0,87.502
349780.0,87.445
349706.0,87.4265
350118.0,87.5295
350045.0,87.5112
349781.0,87.4452
350302.0,87.5755
350099.0,87.5248
349928.0,87.482
349934.0,87.4835
349696.0,87.424
349902.0,87.4755
350023.0,87.5058
349943.0,87.4858
350002.0,87.5005
350105.0,87.5262
349880.0,87.47
350060.0,87.515
349955.0,87.4888
350072.0,87.518
349951.0,87.4877
349923.0,87.4808
350032.0,87.508
349969.0,87.4922
350268.0,87.567
350167.0,87.5417
349830.0,87.4575
349835.0,87.4588
350303.0,87.5758
350065.0,87.5162
349894.0,87.4735
349888.0,87.472
349855.0,87.4637
350211.0,87.5528
350400.0,87.6
349986.0,87.4965
349736.0,87.434
349807.0,87.4517
350119.0,87.5297
349630.0,87.4075
350176.0,87.544
349959.0,87.4898
350444.0,87.611
350098.0,87.5245
350115.0,87.5288
350174.0,87.5435
349783.0,87.4458
349960.0,87.49
350055.0,87.5138
350054.0,87.5135
350270.0,87.5675
350156.0,87.539
349969.0,87.4922
350093.0,87.5232
349826.0,87.4565
349875.0,87.4688
349775.0,87.4438
350209.0,87.5522
350113.0,87.5282
350149.0,87.5372
349963.0,87.4907
350090.0,87.5225
349796.0,87.449
350028.0,87.507
350026.0,87.5065
350168.0,87.542
350076.0,87.519
350062.0,87.5155
349989.0,87.4973
349937.0,87.4842
350028.0,87.507
349837.0,87.4592
350068.0,87.517
349768.0,87.442
349849.0,87.4622
350075.0,87.5188
349976.0,87.494
349711.0,87.4278
350078.0,87.5195
350199.0,87.5498
350100.0,87.525
349951.0,87.4877
350105.0,87.5262
350103.0,87.5258
350064.0,87.516
349953.0,87.4882
349870.0,87.4675
350283.0,87.5708
349905.0,87.4762
349891.0,87.4728
349585.0,87.3962
349860.0,87.465
349911.0,87.4778
350167.0,87.5417
350378.0,87.5945
349836.0,87.459
350142.0,87.5355
350121.0,87.5302
