Hits,Accuracy
391063.0,97.7658
391321.0,97.8302
391142.0,97.7855
391115.0,97.7788
390747.0,97.6868
391203.0,97.8008
390838.0,97.7095
391329.0,97.8322
391271.0,97.8178
391106.0,97.7765
391360.0,97.84
391382.0,97.8455
390963.0,97.7407
391023.0,97.7557
391190.0,97.7975
391475.0,97.8688
391233.0,97.8082
391203.0,97.8008
391342.0,97.8355
391339.0,97.8348
391151.0,97.7877
391495.0,97.8738
391101.0,97.7752
391400.0,97.85
391121.0,97.7802
390914.0,97.7285
390880.0,97.72
391221.0,97.8052
391150.0,97.7875
390879.0,97.7198
390940.0,97.735
391152.0,97.788
390979.0,97.7448
391258.0,97.8145
390758.0,97.6895
390998.0,97.7495
390890.0,97.7225
391199.0,97.7998
391260.0,97.815
391198.0,97.7995
390839.0,97.7098
391481.0,97.8702
391079.0,97.7698
391086.0,97.7715
391049.0,97.7622
391268.0,97.817
391151.0,97.7877
391254.0,97.8135
390810.0,97.7025
391288.0,97.822
391026.0,97.7565
391208.0,97.802
390890.0,97.7225
391099.0,97.7748
391387.0,97.8468
391102.0,97.7755
390779.0,97.6948
391315.0,97.8288
391026.0,97.7565
391276.0,97.819
390860.0,97.715
391571.0,97.8927
390945.0,97.7362
390929.0,97.7322
391444.0,97.861
391224.0,97.806
390923.0,97.7308
391067.0,97.7668
390947.0,97.7368
390894.0,97.7235
390941.0,97.7352
391217.0,97.8043
391342.0,97.8355
391681.0,97.9202
391289.0,97.8222
391201.0,97.8002
391064.0,97.766
391250.0,97.8125
391394.0,97.8485
391047.0,97.7618
391316.0,97.829
391036.0,97.759
391188.0,97.797
391140.0,97.785
391313.0,97.8283
391335.0,97.8338
391209.0,97.8022
391165.0,97.7912
391040.0,97.76
390922.0,97.7305
391126.0,97.7815
391015.0,97.7538
391254.0,97.8135
391102.0,97.7755
390954.0,97.7385
390876.0,97.719
391098.0,97.7745
390952.0,97.738
391004.0,97.751
391239.0,97.8097
