Hits,Accuracy
391123.0,97.7808
391353.0,97.8382
391719.0,97.9298
390601.0,97.6502
391759.0,97.9398
391208.0,97.802
391542.0,97.8855
391046.0,97.7615
391274.0,97.8185
390861.0,97.7152
390000.0,97.5
391137.0,97.7842
390311.0,97.5778
390600.0,97.65
391088.0,97.772
390678.0,97.6695
390955.0,97.7388
390755.0,97.6888
391688.0,97.922
391310.0,97.8275
390986.0,97.7465
391265.0,97.8163
391191.0,97.7978
390376.0,97.594
391009.0,97.7522
390457.0,97.6142
390428.0,97.607
390609.0,97.6522
391427.0,97.8568
390867.0,97.7167
391320.0,97.83
390698.0,97.6745
390307.0,97.5768
390969.0,97.7422
391287.0,97.8218
390772.0,97.693
391657.0,97.9143
390957.0,97.7392
390775.0,97.6938
390702.0,97.6755
389488.0,97.372
391284.0,97.821
390840.0,97.71
389976.0,97.494
390725.0,97.6812
391226.0,97.8065
391064.0,97.766
390724.0,97.681
390360.0,97.59
391135.0,97.7838
390127.0,97.5317
392138.0,98.0345
390466.0,97.6165
390247.0,97.5618
390555.0,97.6388
390228.0,97.557
389019.0,97.2548
391835.0,97.9588
391145.0,97.7862
390843.0,97.7108
390925.0,97.7312
390909.0,97.7272
389901.0,97.4752
391068.0,97.767
390675.0,97.6688
390546.0,97.6365
390508.0,97.627
391351.0,97.8378
389662.0,97.4155
390532.0,97.633
391651.0,97.9128
390870.0,97.7175
391792.0,97.948
390840.0,97.71
390333.0,97.5832
390284.0,97.571
390648.0,97.662
389902.0,97.4755
390605.0,97.6512
390757.0,97.6892
390478.0,97.6195
391211.0,97.8028
391223.0,97.8058
390636.0,97.659
391382.0,97.8455
390914.0,97.7285
390782.0,97.6955
390724.0,97.681
390033.0,97.5082
390880.0,97.72
390424.0,97.606
391364.0,97.841
391417.0,97.8542
391578.0,97.8945
390054.0,97.5135
391307.0,97.8267
389979.0,97.4948
390181.0,97.5452
390349.0,97.5872
390909.0,97.7272
