Hits,Accuracy
347934.0,86.9835
347638.0,86.9095
348263.0,87.0658
348175.0,87.0438
347977.0,86.9942
348643.0,87.1607
348316.0,87.079
348124.0,87.031
348450.0,87.1125
348513.0,87.1282
348965.0,87.2413
347690.0,86.9225
348243.0,87.0608
347594.0,86.8985
348064.0,87.016
348311.0,87.0778
347809.0,86.9522
347866.0,86.9665
347835.0,86.9588
348641.0,87.1602
347628.0,86.907
347825.0,86.9562
348182.0,87.0455
347804.0,86.951
347926.0,86.9815
347723.0,86.9308
347804.0,86.951
347666.0,86.9165
348427.0,87.1068
348782.0,87.1955
348364.0,87.091
348449.0,87.1122
348179.0,87.0448
348521.0,87.1302
348644.0,87.161
348463.0,87.1158
347911.0,86.9778
348255.0,87.0638
348495.0,87.1238
349010.0,87.2525
347848.0,86.962
347655.0,86.9138
347553.0,86.8882
347736.0,86.934
347464.0,86.866
347901.0,86.9752
347992.0,86.998
347897.0,86.9742
348192.0,87.048
348365.0,87.0912
348048.0,87.012
348200.0,87.05
348207.0,87.0518
348401.0,87.1002
348019.0,87.0048
348413.0,87.1032
348200.0,87.05
348289.0,87.0722
348301.0,87.0753
348206.0,87.0515
347989.0,86.9973
347653.0,86.9132
347906.0,86.9765
348336.0,87.084
348217.0,87.0542
348624.0,87.156
347792.0,86.948
347736.0,86.934
348018.0,87.0045
348612.0,87.153
348535.0,87.1337
347739.0,86.9348
348672.0,87.168
348467.0,87.1168
346904.0,86.726
348043.0,87.0108
348523.0,87.1308
348040.0,87.01
348492.0,87.123
347721.0,86.9302
348022.0,87.0055
347881.0,86.9703
348729.0,87.1822
348024.0,87.006
348109.0,87.0272
348140.0,87.035
347935.0,86.9838
347921.0,86.9802
348688.0,87.172
347996.0,86.999
348098.0,87.0245
347606.0,86.9015
348311.0,87.0778
348059.0,87.0147
347585.0,86.8962
348164.0,87.041
348003.0,87.0008
348388.0,87.097
347960.0,86.99
347974.0,86.9935
