Hits,Accuracy
348670.0,87.1675
347856.0,86.964
348068.0,87.017
348272.0,87.068
348312.0,87.078
348617.0,87.1542
347861.0,86.9653
348669.0,87.1672
348183.0,87.0458
347897.0,86.9742
348243.0,87.0608
348225.0,87.0562
348203.0,87.0507
348468.0,87.117
348293.0,87.0732
347738.0,86.9345
347834.0,86.9585
348417.0,87.1043
347919.0,86.9798
348093.0,87.0232
348060.0,87.015
347805.0,86.9512
348262.0,87.0655
348372.0,87.093
348062.0,87.0155
348222.0,87.0555
348540.0,87.135
348027.0,87.0068
348352.0,87.088
348278.0,87.0695
348064.0,87.016
348374.0,87.0935
348205.0,87.0512
347755.0,86.9388
347860.0,86.965
347570.0,86.8925
348294.0,87.0735
347933.0,86.9832
347804.0,86.951
348821.0,87.2053
348000.0,87.0
348077.0,87.0192
347971.0,86.9928
347844.0,86.961
347824.0,86.956
347346.0,86.8365
347837.0,86.9592
347938.0,86.9845
348855.0,87.2138
348214.0,87.0535
348394.0,87.0985
347983.0,86.9958
347879.0,86.9698
347959.0,86.9898
348564.0,87.141
348224.0,87.056
347537.0,86.8842
348627.0,87.1568
347903.0,86.9757
347966.0,86.9915
348012.0,87.003
347860.0,86.965
347898.0,86.9745
348366.0,87.0915
348054.0,87.0135
348096.0,87.024
348147.0,87.0368
348366.0,87.0915
347737.0,86.9342
348178.0,87.0445
347810.0,86.9525
348323.0,87.0808
348456.0,87.114
348039.0,87.0098
347967.0,86.9918
348247.0,87.0618
347995.0,86.9988
348112.0,87.028
347606.0,86.9015
348541.0,87.1352
348598.0,87.1495
347941.0,86.9853
348365.0,87.0912
347905.0,86.9762
348095.0,87.0238
348279.0,87.0698
348193.0,87.0483
348627.0,87.1568
348397.0,87.0992
348600.0,87.15
347760.0,86.94
347461.0,86.8652
347811.0,86.9528
348148.0,87.037
348400.0,87.1
347630.0,86.9075
348231.0,87.0578
347619.0,86.9047
348208.0,87.052
348199.0,87.0498
