Hits,Accuracy
351801.0,87.9502
351696.0,87.924
351849.0,87.9622
351571.0,87.8927
351950.0,87.9875
351746.0,87.9365
351780.0,87.945
351760.0,87.94
351810.0,87.9525
351871.0,87.9678
351832.0,87.958
351678.0,87.9195
351755.0,87.9388
351780.0,87.945
351815.0,87.9538
352075.0,88.0188
351798.0,87.9495
351963.0,87.9907
351785.0,87.9463
352113.0,88.0282
351955.0,87.9888
351656.0,87.914
351696.0,87.924
351838.0,87.9595
351955.0,87.9888
351942.0,87.9855
351942.0,87.9855
351935.0,87.9838
351832.0,87.958
351903.0,87.9757
351904.0,87.976
351925.0,87.9812
351813.0,87.9533
351917.0,87.9792
351720.0,87.93
351829.0,87.9572
351726.0,87.9315
351952.0,87.988
351658.0,87.9145
351714.0,87.9285
351811.0,87.9528
352011.0,88.0027
351718.0,87.9295
351704.0,87.926
351731.0,87.9328
351763.0,87.9408
351794.0,87.9485
351691.0,87.9228
351929.0,87.9822
351958.0,87.9895
352077.0,88.0192
351887.0,87.9718
351718.0,87.9295
351875.0,87.9688
351887.0,87.9718
351636.0,87.909
351680.0,87.92
351837.0,87.9592
351850.0,87.9625
351604.0,87.901
351881.0,87.9703
351765.0,87.9413
351924.0,87.981
351758.0,87.9395
351930.0,87.9825
351871.0,87.9678
351813.0,87.9533
351873.0,87.9682
351795.0,87.9488
351712.0,87.928
351642.0,87.9105
351823.0,87.9558
351778.0,87.9445
351853.0,87.9632
351882.0,87.9705
351967.0,87.9918
351736.0,87.934
351681.0,87.9202
351933.0,87.9832
351850.0,87.9625
351753.0,87.9382
351792.0,87.948
351850.0,87.9625
351898.0,87.9745
351903.0,87.9757
351958.0,87.9895
351602.0,87.9005
351601.0,87.9002
351871.0,87.9678
351655.0,87.9138
352101.0,88.0252
351948.0,87.987
352078.0,88.0195
351923.0,87.9808
351927.0,87.9818
351985.0,87.9962
351580.0,87.895
351827.0,87.9568
351629.0,87.9072
351835.0,87.9588
