Hits,Accuracy
352521.0,88.1302
352587.0,88.1468
352541.0,88.1352
352566.0,88.1415
352466.0,88.1165
352551.0,88.1378
352414.0,88.1035
352490.0,88.1225
352571.0,88.1428
352493.0,88.1232
352511.0,88.1278
352570.0,88.1425
352477.0,88.1193
352499.0,88.1247
352549.0,88.1372
352410.0,88.1025
352469.0,88.1172
352531.0,88.1328
352565.0,88.1412
352398.0,88.0995
352475.0,88.1188
352509.0,88.1272
352580.0,88.145
352522.0,88.1305
352518.0,88.1295
352481.0,88.1202
352422.0,88.1055
352648.0,88.162
352489.0,88.1223
352433.0,88.1082
352575.0,88.1438
352462.0,88.1155
352611.0,88.1528
352511.0,88.1278
352411.0,88.1028
352451.0,88.1127
352520.0,88.13
352411.0,88.1028
352553.0,88.1382
352482.0,88.1205
352505.0,88.1262
352494.0,88.1235
352533.0,88.1332
352548.0,88.137
352477.0,88.1193
352551.0,88.1378
352645.0,88.1612
352405.0,88.1012
352612.0,88.153
352594.0,88.1485
352423.0,88.1058
352540.0,88.135
352515.0,88.1288
352479.0,88.1198
352478.0,88.1195
352598.0,88.1495
352594.0,88.1485
352605.0,88.1512
352566.0,88.1415
352453.0,88.1132
352501.0,88.1252
352492.0,88.123
352560.0,88.14
352516.0,88.129
352594.0,88.1485
352528.0,88.132
352452.0,88.113
352500.0,88.125
352421.0,88.1052
352576.0,88.144
352470.0,88.1175
352555.0,88.1388
352505.0,88.1262
352483.0,88.1208
352501.0,88.1252
352510.0,88.1275
352517.0,88.1292
352551.0,88.1378
352499.0,88.1247
352321.0,88.0803
352430.0,88.1075
352424.0,88.106
352675.0,88.1687
352554.0,88.1385
352501.0,88.1252
352409.0,88.1022
352519.0,88.1298
352611.0,88.1528
352617.0,88.1542
352449.0,88.1122
352508.0,88.127
352494.0,88.1235
352482.0,88.1205
352461.0,88.1152
352607.0,88.1517
352574.0,88.1435
352548.0,88.137
352468.0,88.117
352535.0,88.1338
352453.0,88.1132
