Hits,Accuracy
349358.0,87.3395
349080.0,87.27
349308.0,87.327
350177.0,87.5442
349586.0,87.3965
349528.0,87.382
349206.0,87.3015
349632.0,87.408
349445.0,87.3612
349449.0,87.3622
349579.0,87.3948
349741.0,87.4352
349439.0,87.3598
349409.0,87.3522
349553.0,87.3882
349363.0,87.3408
349387.0,87.3468
349138.0,87.2845
349301.0,87.3252
349198.0,87.2995
349416.0,87.354
349520.0,87.38
350031.0,87.5078
349215.0,87.3038
349469.0,87.3672
349321.0,87.3302
349640.0,87.41
349384.0,87.346
349409.0,87.3522
349166.0,87.2915
349344.0,87.336
349497.0,87.3742
349208.0,87.302
349401.0,87.3502
348972.0,87.243
349377.0,87.3442
349575.0,87.3938
349639.0,87.4098
349182.0,87.2955
349380.0,87.345
349345.0,87.3363
349482.0,87.3705
349610.0,87.4025
349841.0,87.4602
349326.0,87.3315
349420.0,87.355
349365.0,87.3412
349048.0,87.262
349196.0,87.299
349679.0,87.4197
349444.0,87.361
348925.0,87.2312
349294.0,87.3235
349252.0,87.313
349877.0,87.4692
349222.0,87.3055
349530.0,87.3825
349755.0,87.4388
349455.0,87.3638
349197.0,87.2992
349284.0,87.321
349465.0,87.3663
349566.0,87.3915
349311.0,87.3278
349226.0,87.3065
349273.0,87.3182
349477.0,87.3692
349150.0,87.2875
349621.0,87.4052
349583.0,87.3958
349486.0,87.3715
349321.0,87.3302
349316.0,87.329
349253.0,87.3132
349540.0,87.385
349498.0,87.3745
349282.0,87.3205
349366.0,87.3415
349451.0,87.3628
349414.0,87.3535
349367.0,87.3417
349143.0,87.2857
349452.0,87.363
349699.0,87.4247
349287.0,87.3218
349340.0,87.335
349349.0,87.3372
349598.0,87.3995
349602.0,87.4005
349179.0,87.2947
349023.0,87.2557
349564.0,87.391
349651.0,87.4127
349427.0,87.3568
349303.0,87.3258
349540.0,87.385
349358.0,87.3395
349620.0,87.405
349678.0,87.4195
349427.0,87.3568
