Hits,Accuracy
351527.0,87.8818
351313.0,87.8282
351349.0,87.8372
351407.0,87.8518
351477.0,87.8692
351576.0,87.894
351555.0,87.8888
351363.0,87.8408
351409.0,87.8522
351364.0,87.841
351414.0,87.8535
351367.0,87.8417
351361.0,87.8402
351425.0,87.8562
351417.0,87.8543
351595.0,87.8988
351490.0,87.8725
351512.0,87.878
351263.0,87.8158
351484.0,87.871
351412.0,87.853
351596.0,87.899
351635.0,87.9088
351551.0,87.8878
351312.0,87.828
351486.0,87.8715
351399.0,87.8498
351611.0,87.9028
351426.0,87.8565
351428.0,87.857
351406.0,87.8515
351263.0,87.8158
351370.0,87.8425
351523.0,87.8807
351741.0,87.9352
351459.0,87.8648
351444.0,87.861
351399.0,87.8498
351281.0,87.8202
351454.0,87.8635
351508.0,87.877
351786.0,87.9465
351379.0,87.8448
351412.0,87.853
351481.0,87.8702
351495.0,87.8738
351408.0,87.852
351453.0,87.8633
351395.0,87.8488
351346.0,87.8365
351398.0,87.8495
351528.0,87.882
351289.0,87.8222
351497.0,87.8742
351569.0,87.8922
351643.0,87.9108
351344.0,87.836
351416.0,87.854
351477.0,87.8692
351541.0,87.8852
351515.0,87.8788
351386.0,87.8465
351388.0,87.847
351487.0,87.8718
351107.0,87.7768
351606.0,87.9015
351229.0,87.8073
351437.0,87.8592
351562.0,87.8905
351365.0,87.8412
351404.0,87.851
351471.0,87.8678
351393.0,87.8483
351759.0,87.9398
351229.0,87.8073
351543.0,87.8858
351450.0,87.8625
351785.0,87.9463
351474.0,87.8685
351172.0,87.793
351354.0,87.8385
351540.0,87.885
351683.0,87.9208
351374.0,87.8435
351546.0,87.8865
351653.0,87.9132
351576.0,87.894
351448.0,87.862
351452.0,87.863
351593.0,87.8982
351431.0,87.8578
351456.0,87.864
351693.0,87.9232
351606.0,87.9015
351428.0,87.857
351667.0,87.9167
351363.0,87.8408
351407.0,87.8518
351668.0,87.917
351549.0,87.8872
