Hits,Accuracy
387039.0,96.7598
386922.0,96.7305
386971.0,96.7428
386520.0,96.63
386832.0,96.708
386973.0,96.7432
387153.0,96.7882
387263.0,96.8158
386895.0,96.7238
386827.0,96.7068
387132.0,96.783
386922.0,96.7305
386698.0,96.6745
386981.0,96.7452
387069.0,96.7672
386848.0,96.712
387001.0,96.7503
386873.0,96.7182
386926.0,96.7315
386953.0,96.7383
386832.0,96.708
386979.0,96.7448
386713.0,96.6782
386781.0,96.6952
387036.0,96.759
386940.0,96.735
386835.0,96.7088
386999.0,96.7498
386961.0,96.7402
386933.0,96.7332
386914.0,96.7285
386862.0,96.7155
387031.0,96.7578
386818.0,96.7045
387005.0,96.7512
386807.0,96.7018
386725.0,96.6812
386942.0,96.7355
386952.0,96.738
387030.0,96.7575
386854.0,96.7135
386710.0,96.6775
387012.0,96.753
387107.0,96.7768
386927.0,96.7318
386677.0,96.6692
386635.0,96.6588
386987.0,96.7468
387107.0,96.7768
386996.0,96.749
386999.0,96.7498
386846.0,96.7115
386976.0,96.744
387099.0,96.7748
387044.0,96.761
387019.0,96.7548
386861.0,96.7152
386863.0,96.7158
386653.0,96.6632
386721.0,96.6802
387116.0,96.779
386810.0,96.7025
386974.0,96.7435
386900.0,96.725
386840.0,96.71
386955.0,96.7388
387110.0,96.7775
386943.0,96.7358
386918.0,96.7295
387017.0,96.7542
386951.0,96.7378
386532.0,96.633
386973.0,96.7432
386999.0,96.7498
386797.0,96.6993
386901.0,96.7252
386928.0,96.732
386931.0,96.7328
386808.0,96.702
387081.0,96.7702
386712.0,96.678
386855.0,96.7138
386906.0,96.7265
387007.0,96.7518
386872.0,96.718
386763.0,96.6908
387007.0,96.7518
386823.0,96.7058
386947.0,96.7368
386735.0,96.6838
387010.0,96.7525
387018.0,96.7545
386637.0,96.6592
387076.0,96.769
386814.0,96.7035
386920.0,96.73
386939.0,96.7348
386753.0,96.6882
386606.0,96.6515
386760.0,96.69
