Hits,Accuracy
386270.0,96.5675
385888.0,96.472
385782.0,96.4455
384695.0,96.1738
384977.0,96.2442
385070.0,96.2675
386757.0,96.6892
385774.0,96.4435
386078.0,96.5195
384939.0,96.2348
384774.0,96.1935
385261.0,96.3152
385543.0,96.3858
386099.0,96.5248
384811.0,96.2028
386155.0,96.5387
385768.0,96.442
385494.0,96.3735
385489.0,96.3723
385622.0,96.4055
385403.0,96.3507
385272.0,96.318
386325.0,96.5812
383939.0,95.9847
386088.0,96.522
384845.0,96.2113
385860.0,96.465
385694.0,96.4235
385402.0,96.3505
385684.0,96.421
385261.0,96.3152
384732.0,96.183
385238.0,96.3095
385606.0,96.4015
385089.0,96.2722
385523.0,96.3808
384363.0,96.0908
384776.0,96.194
385308.0,96.327
384862.0,96.2155
386033.0,96.5082
384543.0,96.1358
385357.0,96.3392
385494.0,96.3735
386552.0,96.638
386310.0,96.5775
385062.0,96.2655
385733.0,96.4332
384845.0,96.2113
385161.0,96.2902
385169.0,96.2922
384443.0,96.1108
384439.0,96.1098
385136.0,96.284
385057.0,96.2642
383880.0,95.97
385876.0,96.469
385278.0,96.3195
384249.0,96.0623
385632.0,96.408
384257.0,96.0642
385410.0,96.3525
385187.0,96.2968
385906.0,96.4765
385482.0,96.3705
385031.0,96.2578
385051.0,96.2628
384106.0,96.0265
385711.0,96.4278
385877.0,96.4692
385856.0,96.464
385906.0,96.4765
385861.0,96.4652
385949.0,96.4872
385805.0,96.4512
386050.0,96.5125
386001.0,96.5002
384842.0,96.2105
384803.0,96.2008
384904.0,96.226
385717.0,96.4292
385120.0,96.28
384553.0,96.1382
386503.0,96.6258
385205.0,96.3013
385152.0,96.288
385585.0,96.3963
384425.0,96.1062
385565.0,96.3912
385106.0,96.2765
385204.0,96.301
384464.0,96.116
385530.0,96.3825
385060.0,96.265
385393.0,96.3483
385161.0,96.2902
385181.0,96.2952
384786.0,96.1965
385970.0,96.4925
385656.0,96.414
