Hits,Accuracy
390574.0,97.6435
389953.0,97.4882
390434.0,97.6085
390794.0,97.6985
390405.0,97.6012
390738.0,97.6845
390780.0,97.695
390107.0,97.5267
390571.0,97.6428
390259.0,97.5648
390676.0,97.669
390388.0,97.597
390833.0,97.7082
390793.0,97.6982
390438.0,97.6095
390138.0,97.5345
390552.0,97.638
390637.0,97.6592
390501.0,97.6252
390393.0,97.5982
390289.0,97.5723
390275.0,97.5688
390258.0,97.5645
390510.0,97.6275
390203.0,97.5507
390370.0,97.5925
390367.0,97.5918
389984.0,97.496
390270.0,97.5675
390821.0,97.7052
390519.0,97.6298
390447.0,97.6118
390505.0,97.6262
390795.0,97.6988
390203.0,97.5507
390362.0,97.5905
390408.0,97.602
390819.0,97.7047
390475.0,97.6188
390207.0,97.5518
390017.0,97.5042
390438.0,97.6095
390370.0,97.5925
390453.0,97.6132
389864.0,97.466
390133.0,97.5333
390199.0,97.5498
390555.0,97.6388
390637.0,97.6592
390407.0,97.6018
390557.0,97.6392
390199.0,97.5498
390718.0,97.6795
390479.0,97.6198
390525.0,97.6313
390626.0,97.6565
390263.0,97.5658
390709.0,97.6772
390547.0,97.6368
390178.0,97.5445
389695.0,97.4238
390642.0,97.6605
390459.0,97.6148
390390.0,97.5975
390023.0,97.5058
390582.0,97.6455
390765.0,97.6912
390687.0,97.6718
389929.0,97.4823
390613.0,97.6532
389977.0,97.4943
390528.0,97.632
390584.0,97.646
390575.0,97.6438
390406.0,97.6015
390412.0,97.603
390277.0,97.5692
390285.0,97.5712
390467.0,97.6168
390462.0,97.6155
390240.0,97.56
390373.0,97.5932
390330.0,97.5825
390064.0,97.516
390374.0,97.5935
390432.0,97.608
390417.0,97.6043
390719.0,97.6798
390677.0,97.6692
390559.0,97.6398
390278.0,97.5695
390774.0,97.6935
390275.0,97.5688
390772.0,97.693
390618.0,97.6545
390584.0,97.646
390318.0,97.5795
390736.0,97.684
390666.0,97.6665
390883.0,97.7208
