Hits,Accuracy
390981.0,97.7452
391163.0,97.7908
391331.0,97.8328
391417.0,97.8542
391028.0,97.757
391320.0,97.83
391159.0,97.7898
391462.0,97.8655
391202.0,97.8005
391583.0,97.8958
391270.0,97.8175
391134.0,97.7835
391091.0,97.7728
391322.0,97.8305
391267.0,97.8168
391165.0,97.7912
391414.0,97.8535
391432.0,97.858
391273.0,97.8182
391070.0,97.7675
391176.0,97.794
390928.0,97.732
391079.0,97.7698
391206.0,97.8015
390831.0,97.7078
391405.0,97.8513
391428.0,97.857
391196.0,97.799
390793.0,97.6982
391341.0,97.8352
391337.0,97.8342
391435.0,97.8588
391417.0,97.8542
390945.0,97.7362
391212.0,97.803
391103.0,97.7757
391174.0,97.7935
391317.0,97.8292
391360.0,97.84
391196.0,97.799
391190.0,97.7975
391353.0,97.8382
391302.0,97.8255
391275.0,97.8188
390977.0,97.7442
391353.0,97.8382
390951.0,97.7378
391159.0,97.7898
391572.0,97.893
391294.0,97.8235
391217.0,97.8043
391247.0,97.8118
390932.0,97.733
391400.0,97.85
391274.0,97.8185
391123.0,97.7808
391289.0,97.8222
391323.0,97.8308
391100.0,97.775
391151.0,97.7877
391227.0,97.8067
391415.0,97.8537
391158.0,97.7895
391112.0,97.778
391218.0,97.8045
391172.0,97.793
391310.0,97.8275
391273.0,97.8182
391220.0,97.805
391502.0,97.8755
391166.0,97.7915
391211.0,97.8028
391410.0,97.8525
391260.0,97.815
391073.0,97.7682
391326.0,97.8315
391104.0,97.776
391064.0,97.766
390874.0,97.7185
391265.0,97.8163
391285.0,97.8213
391627.0,97.9068
391280.0,97.82
390969.0,97.7422
391344.0,97.836
391197.0,97.7992
390871.0,97.7178
391232.0,97.808
391051.0,97.7628
391101.0,97.7752
391036.0,97.759
391357.0,97.8392
390764.0,97.691
391203.0,97.8008
391495.0,97.8738
391599.0,97.8998
391083.0,97.7707
391390.0,97.8475
391093.0,97.7732
391126.0,97.7815
