Hits,Accuracy
348081.0,87.0202
348217.0,87.0542
348646.0,87.1615
348106.0,87.0265
348405.0,87.1012
347874.0,86.9685
348057.0,87.0142
348091.0,87.0228
348437.0,87.1092
347978.0,86.9945
348124.0,87.031
348386.0,87.0965
348481.0,87.1202
348423.0,87.1058
348231.0,87.0578
348422.0,87.1055
348431.0,87.1078
348411.0,87.1028
348138.0,87.0345
348339.0,87.0848
348335.0,87.0838
348298.0,87.0745
348157.0,87.0392
348181.0,87.0452
348448.0,87.112
348206.0,87.0515
348398.0,87.0995
348312.0,87.078
348543.0,87.1358
348195.0,87.0488
348157.0,87.0392
348292.0,87.073
348021.0,87.0052
348460.0,87.115
348473.0,87.1182
348061.0,87.0152
348378.0,87.0945
348245.0,87.0612
348265.0,87.0662
348412.0,87.103
348535.0,87.1337
348023.0,87.0058
348399.0,87.0998
348480.0,87.12
348142.0,87.0355
348198.0,87.0495
347900.0,86.975
348203.0,87.0507
347830.0,86.9575
348429.0,87.1073
348114.0,87.0285
348200.0,87.05
348649.0,87.1622
348451.0,87.1128
348385.0,87.0962
348249.0,87.0622
348115.0,87.0288
348266.0,87.0665
348423.0,87.1058
348300.0,87.075
348355.0,87.0888
347902.0,86.9755
348103.0,87.0258
348258.0,87.0645
348600.0,87.15
348243.0,87.0608
347677.0,86.9192
347936.0,86.984
347989.0,86.9973
348214.0,87.0535
348285.0,87.0713
348114.0,87.0285
348185.0,87.0462
348304.0,87.076
348237.0,87.0592
348198.0,87.0495
348056.0,87.014
348109.0,87.0272
348636.0,87.159
348408.0,87.102
348347.0,87.0868
348181.0,87.0452
347827.0,86.9568
347948.0,86.987
348000.0,87.0
348136.0,87.034
347811.0,86.9528
348330.0,87.0825
348307.0,87.0768
348436.0,87.109
348179.0,87.0448
348080.0,87.02
348402.0,87.1005
348274.0,87.0685
348191.0,87.0478
348153.0,87.0382
348192.0,87.048
348397.0,87.0992
348579.0,87.1448
348261.0,87.0653
