Hits,Accuracy
287686.0,95.8953
287560.0,95.8533
287833.0,95.9443
287595.0,95.865
287773.0,95.9243
287682.0,95.894
287739.0,95.913
287742.0,95.914
287562.0,95.854
287753.0,95.9177
287722.0,95.9073
287813.0,95.9377
287844.0,95.948
287683.0,95.8943
287836.0,95.9453
287656.0,95.8853
287890.0,95.9633
287687.0,95.8957
287586.0,95.862
287557.0,95.8523
287669.0,95.8897
287735.0,95.9117
287648.0,95.8827
287730.0,95.91
287776.0,95.9253
287759.0,95.9197
287693.0,95.8977
287723.0,95.9077
287845.0,95.9483
287486.0,95.8287
287669.0,95.8897
287824.0,95.9413
287574.0,95.858
287556.0,95.852
287834.0,95.9447
287578.0,95.8593
287533.0,95.8443
287705.0,95.9017
287681.0,95.8937
287645.0,95.8817
287835.0,95.945
287797.0,95.9323
287888.0,95.9627
287716.0,95.9053
287541.0,95.847
287588.0,95.8627
287671.0,95.8903
287787.0,95.929
287546.0,95.8487
287686.0,95.8953
287765.0,95.9217
287490.0,95.83
287739.0,95.913
287615.0,95.8717
287838.0,95.946
287479.0,95.8263
287587.0,95.8623
287477.0,95.8257
287782.0,95.9273
287696.0,95.8987
287614.0,95.8713
287866.0,95.9553
287738.0,95.9127
287790.0,95.93
287785.0,95.9283
287598.0,95.866
287710.0,95.9033
287613.0,95.871
287762.0,95.9207
287628.0,95.876
287924.0,95.9747
287732.0,95.9107
287430.0,95.81
287864.0,95.9547
287583.0,95.861
287693.0,95.8977
287872.0,95.9573
287770.0,95.9233
287855.0,95.9517
287630.0,95.8767
287721.0,95.907
287648.0,95.8827
287699.0,95.8997
287698.0,95.8993
287532.0,95.844
287780.0,95.9267
287605.0,95.8683
287677.0,95.8923
287710.0,95.9033
287844.0,95.948
287795.0,95.9317
287532.0,95.844
287825.0,95.9417
287351.0,95.7837
287877.0,95.959
287713.0,95.9043
287645.0,95.8817
287699.0,95.8997
287766.0,95.922
287794.0,95.9313
