Hits,Accuracy
391870.0,97.9675
392011.0,98.0028
391849.0,97.9622
391896.0,97.974
391934.0,97.9835
391897.0,97.9742
392132.0,98.033
391715.0,97.9287
391811.0,97.9528
391869.0,97.9672
391960.0,97.99
391904.0,97.976
392074.0,98.0185
391921.0,97.9802
392025.0,98.0062
391731.0,97.9328
392002.0,98.0005
391933.0,97.9832
391577.0,97.8942
391798.0,97.9495
391641.0,97.9102
391868.0,97.967
392082.0,98.0205
391928.0,97.982
391713.0,97.9282
392015.0,98.0038
391978.0,97.9945
391923.0,97.9808
391936.0,97.984
391705.0,97.9263
391768.0,97.942
392103.0,98.0258
391804.0,97.951
391643.0,97.9108
391986.0,97.9965
391924.0,97.981
391820.0,97.955
391734.0,97.9335
391688.0,97.922
391932.0,97.983
391751.0,97.9377
391750.0,97.9375
392004.0,98.001
391964.0,97.991
391935.0,97.9838
392016.0,98.004
392144.0,98.036
391883.0,97.9708
392061.0,98.0152
391994.0,97.9985
391885.0,97.9712
392083.0,98.0208
391827.0,97.9568
391811.0,97.9528
391985.0,97.9962
391930.0,97.9825
391998.0,97.9995
392040.0,98.01
391721.0,97.9302
391933.0,97.9832
392125.0,98.0312
392132.0,98.033
391982.0,97.9955
392036.0,98.009
392059.0,98.0147
391866.0,97.9665
391791.0,97.9478
392070.0,98.0175
391970.0,97.9925
391897.0,97.9742
391815.0,97.9538
391703.0,97.9257
391577.0,97.8942
391979.0,97.9948
392022.0,98.0055
392074.0,98.0185
391985.0,97.9962
391816.0,97.954
391997.0,97.9992
391869.0,97.9672
392057.0,98.0142
391910.0,97.9775
391727.0,97.9317
391824.0,97.956
391770.0,97.9425
391845.0,97.9613
392045.0,98.0112
391856.0,97.964
392070.0,98.0175
391923.0,97.9808
391994.0,97.9985
391832.0,97.958
392069.0,98.0172
391877.0,97.9692
392002.0,98.0005
391727.0,97.9317
391758.0,97.9395
391852.0,97.963
391734.0,97.9335
391798.0,97.9495
