Hits,Accuracy
287818.0,95.9393
287946.0,95.982
288040.0,96.0133
287874.0,95.958
288129.0,96.043
288052.0,96.0173
287876.0,95.9587
287866.0,95.9553
288107.0,96.0357
288038.0,96.0127
287969.0,95.9897
287952.0,95.984
287912.0,95.9707
287901.0,95.967
287968.0,95.9893
287953.0,95.9843
288040.0,96.0133
287967.0,95.989
288023.0,96.0077
288106.0,96.0353
287968.0,95.9893
288004.0,96.0013
288024.0,96.008
288042.0,96.014
287979.0,95.993
287998.0,95.9993
287654.0,95.8847
288061.0,96.0203
288046.0,96.0153
288158.0,96.0527
288088.0,96.0293
288090.0,96.03
288079.0,96.0263
287899.0,95.9663
288048.0,96.016
288021.0,96.007
287944.0,95.9813
287942.0,95.9807
288020.0,96.0067
287951.0,95.9837
287899.0,95.9663
288033.0,96.011
288126.0,96.042
288068.0,96.0227
288110.0,96.0367
288028.0,96.0093
287897.0,95.9657
287983.0,95.9943
287859.0,95.953
288117.0,96.039
288088.0,96.0293
287849.0,95.9497
288036.0,96.012
287972.0,95.9907
288097.0,96.0323
287978.0,95.9927
288156.0,96.052
287975.0,95.9917
287850.0,95.95
287928.0,95.976
287897.0,95.9657
287990.0,95.9967
288068.0,96.0227
287981.0,95.9937
288113.0,96.0377
288003.0,96.001
288042.0,96.014
288062.0,96.0207
288065.0,96.0217
288054.0,96.018
288115.0,96.0383
287931.0,95.977
287870.0,95.9567
287903.0,95.9677
287984.0,95.9947
287825.0,95.9417
287967.0,95.989
287954.0,95.9847
288177.0,96.059
288007.0,96.0023
287942.0,95.9807
288104.0,96.0347
287955.0,95.985
288044.0,96.0147
288081.0,96.027
288107.0,96.0357
288102.0,96.034
288031.0,96.0103
288006.0,96.002
287807.0,95.9357
287997.0,95.999
288050.0,96.0167
287978.0,95.9927
287909.0,95.9697
288079.0,96.0263
288177.0,96.059
288040.0,96.0133
288115.0,96.0383
288024.0,96.008
287924.0,95.9747
