Hits,Accuracy
386938.0,96.7345
387249.0,96.8123
386992.0,96.748
387080.0,96.77
387005.0,96.7512
386958.0,96.7395
387019.0,96.7548
386833.0,96.7082
386958.0,96.7395
387178.0,96.7945
387029.0,96.7572
387225.0,96.8062
386624.0,96.656
387123.0,96.7808
386572.0,96.643
387028.0,96.757
387096.0,96.774
386981.0,96.7452
386768.0,96.692
387110.0,96.7775
387046.0,96.7615
386616.0,96.654
387097.0,96.7742
386741.0,96.6852
387272.0,96.818
386904.0,96.726
387195.0,96.7988
386947.0,96.7368
387046.0,96.7615
386886.0,96.7215
387019.0,96.7548
387149.0,96.7872
387163.0,96.7908
387165.0,96.7912
387001.0,96.7503
387044.0,96.761
386993.0,96.7482
386929.0,96.7322
387018.0,96.7545
387095.0,96.7738
387104.0,96.776
387143.0,96.7858
386966.0,96.7415
386903.0,96.7258
387077.0,96.7692
387280.0,96.82
387121.0,96.7802
386958.0,96.7395
386598.0,96.6495
386824.0,96.706
387145.0,96.7862
387124.0,96.781
387163.0,96.7908
387032.0,96.758
386906.0,96.7265
386946.0,96.7365
387178.0,96.7945
387049.0,96.7623
387096.0,96.774
387157.0,96.7893
386843.0,96.7108
386838.0,96.7095
386978.0,96.7445
386892.0,96.723
386953.0,96.7383
387119.0,96.7797
386908.0,96.727
386957.0,96.7392
387162.0,96.7905
387008.0,96.752
387132.0,96.783
386944.0,96.736
387006.0,96.7515
387046.0,96.7615
387027.0,96.7568
386837.0,96.7092
387068.0,96.767
387112.0,96.778
386581.0,96.6452
387012.0,96.753
386586.0,96.6465
386910.0,96.7275
387091.0,96.7728
386887.0,96.7218
386861.0,96.7152
387191.0,96.7978
387218.0,96.8045
387133.0,96.7832
387172.0,96.793
386970.0,96.7425
386724.0,96.681
386962.0,96.7405
387058.0,96.7645
386986.0,96.7465
386899.0,96.7248
386817.0,96.7042
386972.0,96.743
387284.0,96.821
387151.0,96.7877
386988.0,96.747
