Hits,Accuracy
386286.0,96.5715
386559.0,96.6398
385483.0,96.3708
386021.0,96.5052
386302.0,96.5755
386684.0,96.671
385301.0,96.3252
386117.0,96.5292
385278.0,96.3195
386565.0,96.6412
386215.0,96.5538
386238.0,96.5595
386740.0,96.685
386155.0,96.5387
386339.0,96.5848
386623.0,96.6558
386357.0,96.5893
386091.0,96.5228
385003.0,96.2508
386188.0,96.547
386515.0,96.6288
385881.0,96.4703
385905.0,96.4762
386261.0,96.5653
386607.0,96.6518
386022.0,96.5055
385713.0,96.4282
386153.0,96.5382
386846.0,96.7115
386601.0,96.6502
385237.0,96.3092
386281.0,96.5702
386070.0,96.5175
386578.0,96.6445
386456.0,96.614
386542.0,96.6355
386068.0,96.517
386149.0,96.5372
386630.0,96.6575
386308.0,96.577
386746.0,96.6865
385848.0,96.462
386693.0,96.6732
386135.0,96.5338
384729.0,96.1822
385707.0,96.4268
385243.0,96.3108
386041.0,96.5102
386311.0,96.5778
386400.0,96.6
385937.0,96.4842
385700.0,96.425
385672.0,96.418
386077.0,96.5192
386248.0,96.562
386268.0,96.567
386002.0,96.5005
386517.0,96.6292
386787.0,96.6968
385748.0,96.437
386013.0,96.5032
386123.0,96.5308
386029.0,96.5072
386238.0,96.5595
385470.0,96.3675
385986.0,96.4965
385718.0,96.4295
386430.0,96.6075
385980.0,96.495
385747.0,96.4368
384979.0,96.2448
386362.0,96.5905
386300.0,96.575
386029.0,96.5072
386287.0,96.5718
386410.0,96.6025
386499.0,96.6248
385498.0,96.3745
386285.0,96.5712
386718.0,96.6795
385608.0,96.402
385864.0,96.466
385589.0,96.3972
385495.0,96.3738
386360.0,96.59
385322.0,96.3305
386619.0,96.6548
386321.0,96.5803
386702.0,96.6755
386450.0,96.6125
385811.0,96.4528
385427.0,96.3568
385432.0,96.358
386595.0,96.6488
386643.0,96.6607
386057.0,96.5142
385556.0,96.389
386680.0,96.67
386801.0,96.7002
386698.0,96.6745
