Hits,Accuracy
348828.0,87.207
349097.0,87.2742
349013.0,87.2533
349310.0,87.3275
349408.0,87.352
348983.0,87.2458
348967.0,87.2418
349178.0,87.2945
349356.0,87.339
349101.0,87.2752
349579.0,87.3948
349095.0,87.2738
349056.0,87.264
349023.0,87.2557
349142.0,87.2855
349231.0,87.3078
348935.0,87.2338
349175.0,87.2938
349059.0,87.2648
349157.0,87.2892
349224.0,87.306
349206.0,87.3015
349181.0,87.2952
349192.0,87.298
349612.0,87.403
349426.0,87.3565
349231.0,87.3078
349019.0,87.2548
349101.0,87.2752
349440.0,87.36
349585.0,87.3962
349087.0,87.2718
349385.0,87.3462
349370.0,87.3425
349285.0,87.3212
348852.0,87.213
349321.0,87.3302
349369.0,87.3422
348933.0,87.2332
349426.0,87.3565
349155.0,87.2888
349167.0,87.2918
349288.0,87.322
349006.0,87.2515
349038.0,87.2595
349044.0,87.261
349011.0,87.2528
349155.0,87.2888
349550.0,87.3875
349373.0,87.3432
348969.0,87.2422
349520.0,87.38
348967.0,87.2418
349194.0,87.2985
349187.0,87.2968
349301.0,87.3252
349183.0,87.2958
349358.0,87.3395
349272.0,87.318
348652.0,87.163
348998.0,87.2495
349273.0,87.3182
348989.0,87.2472
349689.0,87.4222
349226.0,87.3065
349092.0,87.273
349140.0,87.285
349562.0,87.3905
349278.0,87.3195
349045.0,87.2612
349302.0,87.3255
349087.0,87.2718
349313.0,87.3282
348776.0,87.194
349180.0,87.295
349065.0,87.2662
349141.0,87.2852
349554.0,87.3885
349076.0,87.269
349248.0,87.312
349507.0,87.3768
349343.0,87.3358
348908.0,87.227
349166.0,87.2915
348878.0,87.2195
349010.0,87.2525
349177.0,87.2942
349749.0,87.4373
349048.0,87.262
348842.0,87.2105
349133.0,87.2832
349060.0,87.265
349605.0,87.4012
348953.0,87.2382
349072.0,87.268
349295.0,87.3238
349326.0,87.3315
348989.0,87.2472
349135.0,87.2838
349077.0,87.2692
