Hits,Accuracy
287362.0,95.7873
287292.0,95.764
287538.0,95.846
287538.0,95.846
287425.0,95.8083
287634.0,95.878
287562.0,95.854
287461.0,95.8203
287610.0,95.87
287531.0,95.8437
287657.0,95.8857
287403.0,95.801
287339.0,95.7797
287522.0,95.8407
287470.0,95.8233
287640.0,95.88
287416.0,95.8053
287473.0,95.8243
287661.0,95.887
287574.0,95.858
287536.0,95.8453
287462.0,95.8207
287225.0,95.7417
287520.0,95.84
287795.0,95.9317
287120.0,95.7067
287270.0,95.7567
287417.0,95.8057
287351.0,95.7837
287714.0,95.9047
287460.0,95.82
287558.0,95.8527
287474.0,95.8247
287373.0,95.791
287375.0,95.7917
287368.0,95.7893
287177.0,95.7257
287682.0,95.894
287448.0,95.816
287679.0,95.893
287551.0,95.8503
287421.0,95.807
287490.0,95.83
287525.0,95.8417
287563.0,95.8543
287542.0,95.8473
287488.0,95.8293
287539.0,95.8463
287542.0,95.8473
287494.0,95.8313
287389.0,95.7963
287557.0,95.8523
287540.0,95.8467
287348.0,95.7827
287578.0,95.8593
287704.0,95.9013
287280.0,95.76
287428.0,95.8093
287269.0,95.7563
287667.0,95.889
287786.0,95.9287
287595.0,95.865
287579.0,95.8597
287532.0,95.844
287491.0,95.8303
287562.0,95.854
287359.0,95.7863
287448.0,95.816
287371.0,95.7903
287428.0,95.8093
287684.0,95.8947
287549.0,95.8497
287721.0,95.907
287626.0,95.8753
287404.0,95.8013
287383.0,95.7943
287466.0,95.822
287566.0,95.8553
287570.0,95.8567
287379.0,95.793
287497.0,95.8323
287708.0,95.9027
287686.0,95.8953
287409.0,95.803
287643.0,95.881
287597.0,95.8657
287271.0,95.757
287514.0,95.838
287549.0,95.8497
287313.0,95.771
287753.0,95.9177
287769.0,95.923
287672.0,95.8907
287448.0,95.816
287574.0,95.858
287836.0,95.9453
287739.0,95.913
287643.0,95.881
287628.0,95.876
287479.0,95.8263
