Hits,Accuracy
385532.0,96.383
385171.0,96.2928
385467.0,96.3668
385039.0,96.2598
385307.0,96.3268
385371.0,96.3428
385433.0,96.3582
385276.0,96.319
385556.0,96.389
385754.0,96.4385
385154.0,96.2885
385552.0,96.388
385156.0,96.289
385398.0,96.3495
385599.0,96.3998
385726.0,96.4315
385063.0,96.2658
385543.0,96.3858
385331.0,96.3328
385462.0,96.3655
385081.0,96.2702
385171.0,96.2928
385387.0,96.3468
385466.0,96.3665
385543.0,96.3858
385474.0,96.3685
385414.0,96.3535
385141.0,96.2852
384802.0,96.2005
385577.0,96.3942
385713.0,96.4282
385380.0,96.345
385193.0,96.2982
385113.0,96.2782
385096.0,96.274
385547.0,96.3867
385636.0,96.409
385052.0,96.263
384972.0,96.243
385505.0,96.3762
385205.0,96.3013
385580.0,96.395
385473.0,96.3682
385173.0,96.2932
385073.0,96.2682
385482.0,96.3705
385177.0,96.2942
385242.0,96.3105
385273.0,96.3183
385391.0,96.3478
385057.0,96.2642
385293.0,96.3232
385514.0,96.3785
385610.0,96.4025
385607.0,96.4017
385604.0,96.401
385284.0,96.321
385531.0,96.3828
385447.0,96.3618
385453.0,96.3632
385520.0,96.38
385542.0,96.3855
385198.0,96.2995
385463.0,96.3657
385382.0,96.3455
385190.0,96.2975
385013.0,96.2533
385432.0,96.358
385578.0,96.3945
385027.0,96.2568
385477.0,96.3692
385533.0,96.3832
385008.0,96.252
385651.0,96.4128
385858.0,96.4645
385782.0,96.4455
385773.0,96.4433
385118.0,96.2795
385108.0,96.277
385326.0,96.3315
385128.0,96.282
384854.0,96.2135
385347.0,96.3368
385596.0,96.399
385409.0,96.3522
385655.0,96.4137
385280.0,96.32
385582.0,96.3955
385783.0,96.4458
385605.0,96.4012
385906.0,96.4765
385438.0,96.3595
385707.0,96.4268
385207.0,96.3018
385578.0,96.3945
385281.0,96.3202
385662.0,96.4155
385479.0,96.3698
385559.0,96.3897
385315.0,96.3288
