Hits,Accuracy
390766.0,97.6915
390464.0,97.616
390879.0,97.7198
391031.0,97.7578
390407.0,97.6018
390834.0,97.7085
390969.0,97.7422
390774.0,97.6935
390727.0,97.6817
390915.0,97.7287
390801.0,97.7002
391112.0,97.778
391375.0,97.8438
391106.0,97.7765
390730.0,97.6825
390986.0,97.7465
390717.0,97.6792
390666.0,97.6665
390951.0,97.7378
390652.0,97.663
391026.0,97.7565
390747.0,97.6868
390624.0,97.656
391170.0,97.7925
390817.0,97.7042
390972.0,97.743
390891.0,97.7228
390825.0,97.7062
390801.0,97.7002
390370.0,97.5925
390768.0,97.692
391188.0,97.797
390707.0,97.6768
390933.0,97.7332
390912.0,97.728
391194.0,97.7985
390875.0,97.7188
390429.0,97.6073
391025.0,97.7562
390813.0,97.7032
391049.0,97.7622
390814.0,97.7035
390722.0,97.6805
390476.0,97.619
390836.0,97.709
390893.0,97.7232
390859.0,97.7148
390810.0,97.7025
391368.0,97.842
391004.0,97.751
391128.0,97.782
391095.0,97.7738
390614.0,97.6535
390902.0,97.7255
391028.0,97.757
390542.0,97.6355
390685.0,97.6712
390996.0,97.749
390702.0,97.6755
390615.0,97.6537
390785.0,97.6962
390798.0,97.6995
390749.0,97.6873
390977.0,97.7442
390708.0,97.677
390698.0,97.6745
390627.0,97.6568
390706.0,97.6765
390680.0,97.67
390608.0,97.652
390920.0,97.73
390988.0,97.747
390939.0,97.7348
390962.0,97.7405
390655.0,97.6638
390981.0,97.7452
391173.0,97.7932
391007.0,97.7518
390906.0,97.7265
391400.0,97.85
390798.0,97.6995
390919.0,97.7298
390769.0,97.6922
390956.0,97.739
390771.0,97.6927
390747.0,97.6868
390604.0,97.651
390583.0,97.6457
390833.0,97.7082
390859.0,97.7148
390922.0,97.7305
390811.0,97.7028
390644.0,97.661
390940.0,97.735
390868.0,97.717
390306.0,97.5765
390890.0,97.7225
390914.0,97.7285
390767.0,97.6918
390575.0,97.6438
