Hits,Accuracy
386110.0,96.5275
385702.0,96.4255
385829.0,96.4572
386046.0,96.5115
385890.0,96.4725
385796.0,96.449
385793.0,96.4482
385965.0,96.4912
386384.0,96.596
385869.0,96.4673
385793.0,96.4482
385872.0,96.468
385990.0,96.4975
386303.0,96.5758
386120.0,96.53
385993.0,96.4982
385811.0,96.4528
385693.0,96.4233
386021.0,96.5052
386267.0,96.5668
386203.0,96.5507
386095.0,96.5237
386241.0,96.5602
385688.0,96.422
385975.0,96.4938
385756.0,96.439
386118.0,96.5295
385754.0,96.4385
385844.0,96.461
385674.0,96.4185
386098.0,96.5245
385853.0,96.4632
386178.0,96.5445
386087.0,96.5218
386060.0,96.515
386031.0,96.5078
386160.0,96.54
385985.0,96.4962
385777.0,96.4442
386226.0,96.5565
386106.0,96.5265
385964.0,96.491
385740.0,96.435
385796.0,96.449
385578.0,96.3945
386133.0,96.5333
385954.0,96.4885
386109.0,96.5272
386045.0,96.5112
386045.0,96.5112
385786.0,96.4465
386003.0,96.5008
385988.0,96.497
385969.0,96.4922
386101.0,96.5252
385937.0,96.4842
386082.0,96.5205
385970.0,96.4925
385999.0,96.4997
385962.0,96.4905
386231.0,96.5578
385940.0,96.485
385980.0,96.495
386182.0,96.5455
386123.0,96.5308
385819.0,96.4548
385896.0,96.474
385272.0,96.318
386347.0,96.5868
386221.0,96.5552
385870.0,96.4675
385994.0,96.4985
386029.0,96.5072
386227.0,96.5568
385905.0,96.4762
385934.0,96.4835
385911.0,96.4778
386257.0,96.5642
386092.0,96.523
385970.0,96.4925
386196.0,96.549
385957.0,96.4892
386040.0,96.51
386100.0,96.525
386199.0,96.5498
386008.0,96.502
386032.0,96.508
386042.0,96.5105
386205.0,96.5512
385650.0,96.4125
386130.0,96.5325
386104.0,96.526
385965.0,96.4912
385790.0,96.4475
385456.0,96.364
386277.0,96.5692
385632.0,96.408
385648.0,96.412
386091.0,96.5228
385786.0,96.4465
