Hits,Accuracy
385935.0,96.4838
385843.0,96.4607
386147.0,96.5368
386179.0,96.5448
386017.0,96.5042
386163.0,96.5408
385638.0,96.4095
386161.0,96.5402
386098.0,96.5245
385787.0,96.4468
385973.0,96.4932
385717.0,96.4292
385815.0,96.4538
385949.0,96.4872
386223.0,96.5557
386057.0,96.5142
386223.0,96.5557
385609.0,96.4022
385550.0,96.3875
385641.0,96.4102
385932.0,96.483
385899.0,96.4748
385778.0,96.4445
385482.0,96.3705
385779.0,96.4448
385876.0,96.469
386182.0,96.5455
386123.0,96.5308
385896.0,96.474
386251.0,96.5627
385868.0,96.467
385670.0,96.4175
386064.0,96.516
385789.0,96.4472
386037.0,96.5093
385805.0,96.4512
385926.0,96.4815
385848.0,96.462
386037.0,96.5093
385993.0,96.4982
385440.0,96.36
385933.0,96.4832
386191.0,96.5477
385737.0,96.4342
385246.0,96.3115
385893.0,96.4732
385556.0,96.389
385844.0,96.461
385675.0,96.4188
385824.0,96.456
385734.0,96.4335
385747.0,96.4368
386136.0,96.534
386054.0,96.5135
386351.0,96.5878
385778.0,96.4445
385761.0,96.4403
385790.0,96.4475
385637.0,96.4092
385705.0,96.4262
385951.0,96.4878
385920.0,96.48
385695.0,96.4238
386158.0,96.5395
385574.0,96.3935
385836.0,96.459
386126.0,96.5315
385737.0,96.4342
385881.0,96.4703
385810.0,96.4525
385864.0,96.466
385819.0,96.4548
386016.0,96.504
385777.0,96.4442
386094.0,96.5235
385823.0,96.4558
385614.0,96.4035
385581.0,96.3952
385938.0,96.4845
385881.0,96.4703
385646.0,96.4115
385878.0,96.4695
385733.0,96.4332
385931.0,96.4828
385991.0,96.4978
385863.0,96.4658
385402.0,96.3505
385790.0,96.4475
385817.0,96.4542
385970.0,96.4925
386039.0,96.5098
386007.0,96.5018
385828.0,96.457
385607.0,96.4017
385909.0,96.4772
385992.0,96.498
386098.0,96.5245
385822.0,96.4555
385470.0,96.3675
385679.0,96.4198
