Hits,Accuracy
391838.0,97.9595
392040.0,98.01
391586.0,97.8965
391639.0,97.9098
391980.0,97.995
391894.0,97.9735
391580.0,97.895
391737.0,97.9342
391588.0,97.897
392048.0,98.012
391727.0,97.9317
391879.0,97.9698
391638.0,97.9095
391805.0,97.9512
391996.0,97.999
392123.0,98.0308
391846.0,97.9615
391458.0,97.8645
391866.0,97.9665
391407.0,97.8518
391879.0,97.9698
391852.0,97.963
391845.0,97.9613
391666.0,97.9165
391848.0,97.962
391786.0,97.9465
391774.0,97.9435
391669.0,97.9172
391923.0,97.9808
391948.0,97.987
391962.0,97.9905
391800.0,97.95
391727.0,97.9317
391599.0,97.8998
391375.0,97.8438
391769.0,97.9422
391868.0,97.967
391989.0,97.9973
391736.0,97.934
391680.0,97.92
391694.0,97.9235
391677.0,97.9192
391522.0,97.8805
392040.0,98.01
391747.0,97.9367
392060.0,98.015
391722.0,97.9305
391592.0,97.898
391734.0,97.9335
391456.0,97.864
391985.0,97.9962
391905.0,97.9762
391797.0,97.9492
391888.0,97.972
391538.0,97.8845
391712.0,97.928
391707.0,97.9268
391728.0,97.932
391799.0,97.9498
391716.0,97.929
391795.0,97.9487
391972.0,97.993
391827.0,97.9568
391688.0,97.922
391357.0,97.8392
391701.0,97.9252
391520.0,97.88
392019.0,98.0048
391758.0,97.9395
391724.0,97.931
391743.0,97.9358
391698.0,97.9245
391553.0,97.8882
391454.0,97.8635
391827.0,97.9568
391790.0,97.9475
391865.0,97.9662
391813.0,97.9532
391794.0,97.9485
391990.0,97.9975
391555.0,97.8888
391715.0,97.9287
391695.0,97.9238
391858.0,97.9645
391888.0,97.972
391736.0,97.934
391841.0,97.9602
391776.0,97.944
391817.0,97.9542
391917.0,97.9792
391574.0,97.8935
391828.0,97.957
391454.0,97.8635
391640.0,97.91
391762.0,97.9405
391875.0,97.9688
391680.0,97.92
391577.0,97.8942
391807.0,97.9518
391593.0,97.8982
