Hits,Accuracy
351263.0,87.8158
351614.0,87.9035
351696.0,87.924
351322.0,87.8305
351223.0,87.8058
351623.0,87.9058
351255.0,87.8138
351911.0,87.9778
351594.0,87.8985
351443.0,87.8608
351998.0,87.9995
351347.0,87.8368
351572.0,87.893
351416.0,87.854
351677.0,87.9192
351560.0,87.89
351163.0,87.7907
351732.0,87.933
351747.0,87.9368
351563.0,87.8908
351835.0,87.9588
351498.0,87.8745
351577.0,87.8942
351856.0,87.964
351745.0,87.9362
351479.0,87.8698
351479.0,87.8698
351829.0,87.9572
351420.0,87.855
351672.0,87.918
351510.0,87.8775
351893.0,87.9733
351232.0,87.808
351561.0,87.8903
351529.0,87.8822
351449.0,87.8622
351421.0,87.8552
351964.0,87.991
351773.0,87.9432
351634.0,87.9085
351181.0,87.7952
351378.0,87.8445
351992.0,87.998
351442.0,87.8605
351695.0,87.9238
351687.0,87.9218
351671.0,87.9178
351475.0,87.8687
351761.0,87.9402
351715.0,87.9287
351491.0,87.8728
351731.0,87.9328
351567.0,87.8918
351685.0,87.9212
350977.0,87.7443
351566.0,87.8915
351510.0,87.8775
351261.0,87.8153
351524.0,87.881
351080.0,87.77
351535.0,87.8838
351688.0,87.922
351763.0,87.9408
351150.0,87.7875
351653.0,87.9132
351538.0,87.8845
351514.0,87.8785
351623.0,87.9058
351825.0,87.9562
351765.0,87.9413
351660.0,87.915
351752.0,87.938
351323.0,87.8308
351471.0,87.8678
351653.0,87.9132
351454.0,87.8635
352007.0,88.0018
351353.0,87.8382
351840.0,87.96
351378.0,87.8445
351946.0,87.9865
351580.0,87.895
351650.0,87.9125
351501.0,87.8753
352066.0,88.0165
351762.0,87.9405
351385.0,87.8462
351257.0,87.8142
351627.0,87.9068
351476.0,87.869
351519.0,87.8798
351713.0,87.9282
351460.0,87.865
351679.0,87.9197
351645.0,87.9112
351350.0,87.8375
351910.0,87.9775
351413.0,87.8532
351506.0,87.8765
351876.0,87.969
