Hits,Accuracy
351704.0,87.926
351684.0,87.921
351227.0,87.8067
351471.0,87.8678
351605.0,87.9012
351402.0,87.8505
351407.0,87.8518
351387.0,87.8468
351557.0,87.8892
351608.0,87.902
351678.0,87.9195
351383.0,87.8458
351514.0,87.8785
351590.0,87.8975
351443.0,87.8608
351463.0,87.8657
351394.0,87.8485
351639.0,87.9098
351321.0,87.8302
351475.0,87.8687
351708.0,87.927
351836.0,87.959
351626.0,87.9065
351581.0,87.8952
351739.0,87.9347
351405.0,87.8513
351510.0,87.8775
351614.0,87.9035
351446.0,87.8615
351665.0,87.9162
351546.0,87.8865
351492.0,87.873
351706.0,87.9265
351633.0,87.9082
351582.0,87.8955
351732.0,87.933
351712.0,87.928
351590.0,87.8975
351520.0,87.88
351740.0,87.935
351481.0,87.8702
351514.0,87.8785
351528.0,87.882
351245.0,87.8112
351675.0,87.9188
351921.0,87.9802
351529.0,87.8822
351578.0,87.8945
351872.0,87.968
351619.0,87.9047
351559.0,87.8898
351574.0,87.8935
351630.0,87.9075
351611.0,87.9028
351796.0,87.949
351464.0,87.866
351384.0,87.846
351403.0,87.8508
351711.0,87.9278
351656.0,87.914
351470.0,87.8675
351663.0,87.9158
351479.0,87.8698
351545.0,87.8862
351498.0,87.8745
351689.0,87.9222
351404.0,87.851
351458.0,87.8645
351533.0,87.8832
351526.0,87.8815
351651.0,87.9127
351532.0,87.883
351552.0,87.888
351682.0,87.9205
351491.0,87.8728
351317.0,87.8292
351782.0,87.9455
351480.0,87.87
351362.0,87.8405
351926.0,87.9815
351793.0,87.9482
351727.0,87.9317
351523.0,87.8807
351478.0,87.8695
351353.0,87.8382
351833.0,87.9583
351752.0,87.938
351702.0,87.9255
351842.0,87.9605
351677.0,87.9192
351388.0,87.847
351396.0,87.849
351531.0,87.8828
351582.0,87.8955
351372.0,87.843
351536.0,87.884
351287.0,87.8218
351731.0,87.9328
351553.0,87.8882
351734.0,87.9335
