Hits,Accuracy
346550.0,86.6375
347573.0,86.8932
346868.0,86.717
347405.0,86.8513
347207.0,86.8018
347481.0,86.8702
347035.0,86.7587
347013.0,86.7533
346858.0,86.7145
346903.0,86.7258
347160.0,86.79
347291.0,86.8228
347300.0,86.825
347261.0,86.8153
347237.0,86.8092
347050.0,86.7625
347247.0,86.8118
347053.0,86.7632
347390.0,86.8475
347136.0,86.784
347044.0,86.761
347872.0,86.968
346825.0,86.7062
346950.0,86.7375
347032.0,86.758
347488.0,86.872
347039.0,86.7598
347053.0,86.7632
347378.0,86.8445
347260.0,86.815
347380.0,86.845
347373.0,86.8433
347094.0,86.7735
347030.0,86.7575
346713.0,86.6782
346786.0,86.6965
347110.0,86.7775
347513.0,86.8783
347278.0,86.8195
347109.0,86.7772
346812.0,86.703
347132.0,86.783
347116.0,86.779
347080.0,86.77
347512.0,86.878
346918.0,86.7295
346966.0,86.7415
346795.0,86.6988
347466.0,86.8665
347021.0,86.7552
347304.0,86.826
347454.0,86.8635
347685.0,86.9212
346913.0,86.7282
347056.0,86.764
347231.0,86.8078
346708.0,86.677
347461.0,86.8652
347449.0,86.8622
346944.0,86.736
346679.0,86.6698
347252.0,86.813
346982.0,86.7455
346943.0,86.7358
347180.0,86.795
347556.0,86.889
347178.0,86.7945
347282.0,86.8205
347055.0,86.7638
347320.0,86.83
346633.0,86.6583
346619.0,86.6548
346837.0,86.7092
347355.0,86.8388
347244.0,86.811
346896.0,86.724
347639.0,86.9098
347269.0,86.8172
347376.0,86.844
347302.0,86.8255
346857.0,86.7143
346293.0,86.5732
346980.0,86.745
347066.0,86.7665
347113.0,86.7782
347368.0,86.842
347232.0,86.808
347262.0,86.8155
347169.0,86.7923
347438.0,86.8595
347236.0,86.809
347138.0,86.7845
347156.0,86.789
347500.0,86.875
347359.0,86.8398
347179.0,86.7947
347199.0,86.7998
346614.0,86.6535
347046.0,86.7615
346955.0,86.7388
