Hits,Accuracy
287338.0,95.7793
287409.0,95.803
287239.0,95.7463
287386.0,95.7953
287409.0,95.803
287494.0,95.8313
287418.0,95.806
287507.0,95.8357
287416.0,95.8053
287423.0,95.8077
287241.0,95.747
287396.0,95.7987
287378.0,95.7927
287434.0,95.8113
287467.0,95.8223
287544.0,95.848
287217.0,95.739
287433.0,95.811
287269.0,95.7563
287693.0,95.8977
287379.0,95.793
287264.0,95.7547
287167.0,95.7223
287122.0,95.7073
287445.0,95.815
287458.0,95.8193
287456.0,95.8187
287561.0,95.8537
287492.0,95.8307
287245.0,95.7483
287242.0,95.7473
287315.0,95.7717
287144.0,95.7147
287358.0,95.786
287509.0,95.8363
287453.0,95.8177
287592.0,95.864
287413.0,95.8043
287253.0,95.751
287413.0,95.8043
287315.0,95.7717
287576.0,95.8587
287351.0,95.7837
287709.0,95.903
287240.0,95.7467
287445.0,95.815
287625.0,95.875
287296.0,95.7653
287489.0,95.8297
287454.0,95.818
287406.0,95.802
287524.0,95.8413
287474.0,95.8247
287396.0,95.7987
287723.0,95.9077
287529.0,95.843
287623.0,95.8743
287525.0,95.8417
287460.0,95.82
287283.0,95.761
287291.0,95.7637
287171.0,95.7237
287330.0,95.7767
287428.0,95.8093
287367.0,95.789
287486.0,95.8287
287648.0,95.8827
287292.0,95.764
287354.0,95.7847
287338.0,95.7793
287293.0,95.7643
287450.0,95.8167
287096.0,95.6987
287522.0,95.8407
287432.0,95.8107
287410.0,95.8033
287460.0,95.82
287572.0,95.8573
287472.0,95.824
287301.0,95.767
287569.0,95.8563
287540.0,95.8467
287649.0,95.883
287201.0,95.7337
287351.0,95.7837
287383.0,95.7943
287515.0,95.8383
287564.0,95.8547
287563.0,95.8543
287437.0,95.8123
287267.0,95.7557
287196.0,95.732
287099.0,95.6997
287376.0,95.792
287452.0,95.8173
287252.0,95.7507
287403.0,95.801
287298.0,95.766
287398.0,95.7993
287609.0,95.8697
