Hits,Accuracy
287836.0,95.9453
287945.0,95.9817
287937.0,95.979
287739.0,95.913
287641.0,95.8803
287734.0,95.9113
287674.0,95.8913
287780.0,95.9267
287961.0,95.987
287855.0,95.9517
287929.0,95.9763
287875.0,95.9583
287798.0,95.9327
287710.0,95.9033
287782.0,95.9273
287777.0,95.9257
287817.0,95.939
288140.0,96.0467
287787.0,95.929
287670.0,95.89
287794.0,95.9313
287920.0,95.9733
287840.0,95.9467
287763.0,95.921
287865.0,95.955
287935.0,95.9783
288011.0,96.0037
287808.0,95.936
287825.0,95.9417
288027.0,96.009
287873.0,95.9577
287723.0,95.9077
287919.0,95.973
287786.0,95.9287
287744.0,95.9147
287626.0,95.8753
287871.0,95.957
287768.0,95.9227
287865.0,95.955
287981.0,95.9937
287978.0,95.9927
287859.0,95.953
287795.0,95.9317
287761.0,95.9203
287936.0,95.9787
288046.0,96.0153
287778.0,95.926
287954.0,95.9847
287689.0,95.8963
288012.0,96.004
287567.0,95.8557
287973.0,95.991
287724.0,95.908
287780.0,95.9267
287911.0,95.9703
287927.0,95.9757
287871.0,95.957
287640.0,95.88
287793.0,95.931
287899.0,95.9663
287871.0,95.957
287799.0,95.933
287743.0,95.9143
287997.0,95.999
287882.0,95.9607
287756.0,95.9187
287837.0,95.9457
287594.0,95.8647
287759.0,95.9197
287693.0,95.8977
287715.0,95.905
287719.0,95.9063
287653.0,95.8843
287508.0,95.836
287914.0,95.9713
287915.0,95.9717
287829.0,95.943
287745.0,95.915
287715.0,95.905
287767.0,95.9223
287988.0,95.996
287769.0,95.923
287677.0,95.8923
287797.0,95.9323
287862.0,95.954
287904.0,95.968
287656.0,95.8853
287786.0,95.9287
287807.0,95.9357
287663.0,95.8877
287797.0,95.9323
288022.0,96.0073
287775.0,95.925
287782.0,95.9273
287855.0,95.9517
288025.0,96.0083
288036.0,96.012
287905.0,95.9683
287899.0,95.9663
287859.0,95.953
