Hits,Accuracy
385633.0,96.4082
385958.0,96.4895
385539.0,96.3848
386014.0,96.5035
385838.0,96.4595
385440.0,96.36
385798.0,96.4495
386095.0,96.5237
385943.0,96.4858
385803.0,96.4508
385685.0,96.4212
385957.0,96.4892
385594.0,96.3985
385788.0,96.447
385736.0,96.434
385671.0,96.4178
385737.0,96.4342
385409.0,96.3522
386231.0,96.5578
385802.0,96.4505
385513.0,96.3782
386071.0,96.5178
385509.0,96.3772
385487.0,96.3718
385679.0,96.4198
385740.0,96.435
385349.0,96.3372
385375.0,96.3438
385798.0,96.4495
385720.0,96.43
385596.0,96.399
385534.0,96.3835
385641.0,96.4102
385622.0,96.4055
385415.0,96.3538
385662.0,96.4155
385791.0,96.4478
385743.0,96.4358
385532.0,96.383
385631.0,96.4078
385897.0,96.4742
385450.0,96.3625
385921.0,96.4802
385558.0,96.3895
385865.0,96.4662
385770.0,96.4425
385689.0,96.4222
385750.0,96.4375
385850.0,96.4625
385570.0,96.3925
385845.0,96.4612
385749.0,96.4372
385491.0,96.3728
385632.0,96.408
385680.0,96.42
385491.0,96.3728
385938.0,96.4845
385677.0,96.4192
385476.0,96.369
385742.0,96.4355
385361.0,96.3403
385699.0,96.4248
385713.0,96.4282
385502.0,96.3755
385568.0,96.392
385879.0,96.4698
385485.0,96.3712
385579.0,96.3948
385695.0,96.4238
385736.0,96.434
385118.0,96.2795
385702.0,96.4255
386011.0,96.5028
385651.0,96.4128
385777.0,96.4442
385871.0,96.4678
385321.0,96.3302
385688.0,96.422
385503.0,96.3758
385700.0,96.425
385230.0,96.3075
385552.0,96.388
385805.0,96.4512
385761.0,96.4403
385409.0,96.3522
386010.0,96.5025
385540.0,96.385
386157.0,96.5392
385601.0,96.4002
386084.0,96.521
385376.0,96.344
385737.0,96.4342
385760.0,96.44
385453.0,96.3632
385698.0,96.4245
385333.0,96.3333
385604.0,96.401
385842.0,96.4605
385760.0,96.44
385268.0,96.317
