Hits,Accuracy
389976.0,97.494
390118.0,97.5295
390722.0,97.6805
390818.0,97.7045
390242.0,97.5605
390218.0,97.5545
390475.0,97.6188
390401.0,97.6002
390586.0,97.6465
391113.0,97.7782
390802.0,97.7005
390577.0,97.6442
390532.0,97.633
390752.0,97.688
390486.0,97.6215
390394.0,97.5985
390541.0,97.6352
390397.0,97.5992
390021.0,97.5052
390281.0,97.5702
390252.0,97.563
390554.0,97.6385
390526.0,97.6315
390516.0,97.629
390641.0,97.6602
390659.0,97.6648
390471.0,97.6178
390766.0,97.6915
390949.0,97.7372
389803.0,97.4508
390048.0,97.512
389817.0,97.4542
390819.0,97.7047
390681.0,97.6703
390740.0,97.685
390851.0,97.7128
390492.0,97.623
390690.0,97.6725
390605.0,97.6512
390762.0,97.6905
390294.0,97.5735
390513.0,97.6283
390506.0,97.6265
390711.0,97.6778
390223.0,97.5558
390274.0,97.5685
391005.0,97.7512
390855.0,97.7138
390408.0,97.602
390701.0,97.6752
390452.0,97.613
390655.0,97.6638
391072.0,97.768
390520.0,97.63
390450.0,97.6125
390484.0,97.621
390610.0,97.6525
390296.0,97.574
390450.0,97.6125
390436.0,97.609
390693.0,97.6732
390342.0,97.5855
390605.0,97.6512
390949.0,97.7372
390355.0,97.5888
390013.0,97.5032
390713.0,97.6782
390642.0,97.6605
390563.0,97.6408
390378.0,97.5945
390656.0,97.664
390504.0,97.626
390326.0,97.5815
390675.0,97.6688
390618.0,97.6545
390327.0,97.5818
390407.0,97.6018
390010.0,97.5025
390953.0,97.7383
390817.0,97.7042
389757.0,97.4392
390954.0,97.7385
390414.0,97.6035
390484.0,97.621
390706.0,97.6765
390306.0,97.5765
390908.0,97.727
390419.0,97.6048
390382.0,97.5955
390712.0,97.678
390684.0,97.671
390045.0,97.5112
390160.0,97.54
390911.0,97.7278
390834.0,97.7085
390641.0,97.6602
390863.0,97.7158
390403.0,97.6008
390445.0,97.6112
390210.0,97.5525
