Hits,Accuracy
351236.0,87.809
351454.0,87.8635
351185.0,87.7962
351215.0,87.8038
351009.0,87.7522
351202.0,87.8005
351027.0,87.7568
351240.0,87.81
351306.0,87.8265
351235.0,87.8088
351390.0,87.8475
351216.0,87.804
351609.0,87.9023
351151.0,87.7878
351280.0,87.82
350934.0,87.7335
351118.0,87.7795
351420.0,87.855
351449.0,87.8622
351197.0,87.7992
351102.0,87.7755
351330.0,87.8325
351334.0,87.8335
351108.0,87.777
351243.0,87.8108
351281.0,87.8202
351091.0,87.7728
351257.0,87.8142
351195.0,87.7988
351071.0,87.7678
351131.0,87.7827
351215.0,87.8038
351242.0,87.8105
351340.0,87.835
351123.0,87.7808
351154.0,87.7885
351440.0,87.86
351460.0,87.865
351253.0,87.8132
351044.0,87.761
351092.0,87.773
351274.0,87.8185
351265.0,87.8162
351394.0,87.8485
351290.0,87.8225
351267.0,87.8168
351405.0,87.8513
351324.0,87.831
351058.0,87.7645
351231.0,87.8078
351334.0,87.8335
351147.0,87.7868
351274.0,87.8185
351291.0,87.8228
351255.0,87.8138
351185.0,87.7962
351170.0,87.7925
351032.0,87.758
351269.0,87.8172
351280.0,87.82
351220.0,87.805
351267.0,87.8168
351569.0,87.8922
351084.0,87.771
351134.0,87.7835
351177.0,87.7942
351378.0,87.8445
351220.0,87.805
351471.0,87.8678
351259.0,87.8148
351338.0,87.8345
350939.0,87.7347
351246.0,87.8115
351245.0,87.8112
351185.0,87.7962
351224.0,87.806
351097.0,87.7742
351351.0,87.8378
351219.0,87.8048
351147.0,87.7868
351510.0,87.8775
351233.0,87.8082
350890.0,87.7225
351359.0,87.8398
351005.0,87.7512
351158.0,87.7895
350995.0,87.7488
351338.0,87.8345
351407.0,87.8518
351170.0,87.7925
351410.0,87.8525
351340.0,87.835
351342.0,87.8355
351079.0,87.7698
351441.0,87.8602
351242.0,87.8105
351142.0,87.7855
351322.0,87.8305
351086.0,87.7715
351357.0,87.8393
