Hits,Accuracy
346933.0,86.7332
346842.0,86.7105
346922.0,86.7305
347289.0,86.8222
347217.0,86.8043
346922.0,86.7305
346811.0,86.7028
346889.0,86.7222
346737.0,86.6842
347263.0,86.8158
346948.0,86.737
347021.0,86.7552
346770.0,86.6925
347297.0,86.8243
346902.0,86.7255
347312.0,86.828
347059.0,86.7648
346871.0,86.7178
346861.0,86.7152
347239.0,86.8097
346962.0,86.7405
346717.0,86.6792
347214.0,86.8035
347176.0,86.794
346816.0,86.704
346834.0,86.7085
346601.0,86.6502
346918.0,86.7295
346930.0,86.7325
346802.0,86.7005
347223.0,86.8058
346947.0,86.7368
346912.0,86.728
346885.0,86.7213
346822.0,86.7055
346827.0,86.7068
346882.0,86.7205
346983.0,86.7458
347096.0,86.774
347082.0,86.7705
346904.0,86.726
347154.0,86.7885
346809.0,86.7023
347115.0,86.7788
347141.0,86.7852
346509.0,86.6272
347052.0,86.763
346630.0,86.6575
346581.0,86.6452
347575.0,86.8938
347107.0,86.7768
346912.0,86.728
346766.0,86.6915
346612.0,86.653
347002.0,86.7505
346959.0,86.7398
347351.0,86.8378
347064.0,86.766
346517.0,86.6292
347529.0,86.8822
346803.0,86.7008
346699.0,86.6748
346647.0,86.6618
346966.0,86.7415
346765.0,86.6912
346842.0,86.7105
346937.0,86.7342
346782.0,86.6955
347084.0,86.771
346933.0,86.7332
347056.0,86.764
346800.0,86.7
347329.0,86.8322
347088.0,86.772
347221.0,86.8052
347185.0,86.7962
346958.0,86.7395
347007.0,86.7518
346864.0,86.716
347030.0,86.7575
347181.0,86.7952
346918.0,86.7295
346928.0,86.732
346951.0,86.7378
346382.0,86.5955
347415.0,86.8537
347168.0,86.792
346594.0,86.6485
347247.0,86.8118
346590.0,86.6475
347260.0,86.815
346788.0,86.697
346550.0,86.6375
346819.0,86.7047
346902.0,86.7255
346899.0,86.7248
347180.0,86.795
347191.0,86.7977
346959.0,86.7398
347099.0,86.7748
