Hits,Accuracy
352083.0,88.0208
352091.0,88.0228
352179.0,88.0448
352285.0,88.0713
352127.0,88.0318
352208.0,88.052
352414.0,88.1035
352273.0,88.0683
352103.0,88.0258
352026.0,88.0065
352146.0,88.0365
352071.0,88.0177
352093.0,88.0232
351990.0,87.9975
352170.0,88.0425
352068.0,88.017
352160.0,88.04
352180.0,88.045
352352.0,88.088
351985.0,87.9962
352407.0,88.1018
352003.0,88.0008
352119.0,88.0297
352132.0,88.033
352306.0,88.0765
352086.0,88.0215
352006.0,88.0015
352066.0,88.0165
352215.0,88.0537
352194.0,88.0485
352131.0,88.0328
352044.0,88.011
352209.0,88.0522
352173.0,88.0432
352049.0,88.0123
352177.0,88.0442
352135.0,88.0338
352151.0,88.0378
352103.0,88.0258
352030.0,88.0075
352285.0,88.0713
352190.0,88.0475
352214.0,88.0535
352282.0,88.0705
352164.0,88.041
352217.0,88.0542
352238.0,88.0595
352133.0,88.0332
352100.0,88.025
352209.0,88.0522
352209.0,88.0522
352105.0,88.0262
352222.0,88.0555
352081.0,88.0202
352028.0,88.007
352083.0,88.0208
352253.0,88.0633
352190.0,88.0475
352172.0,88.043
352081.0,88.0202
352352.0,88.088
352253.0,88.0633
352215.0,88.0537
352170.0,88.0425
352260.0,88.065
352060.0,88.015
352073.0,88.0182
352130.0,88.0325
352215.0,88.0537
352113.0,88.0282
351963.0,87.9907
352247.0,88.0618
352020.0,88.005
352081.0,88.0202
352032.0,88.008
352348.0,88.087
351960.0,87.99
352167.0,88.0417
352329.0,88.0822
352136.0,88.034
352154.0,88.0385
352145.0,88.0363
352183.0,88.0458
352236.0,88.059
352298.0,88.0745
352073.0,88.0182
352071.0,88.0177
352380.0,88.095
352082.0,88.0205
352070.0,88.0175
352258.0,88.0645
352192.0,88.048
352109.0,88.0272
352439.0,88.1097
352206.0,88.0515
352298.0,88.0745
351972.0,87.993
352129.0,88.0322
352486.0,88.1215
352182.0,88.0455
