Hits,Accuracy
391396.0,97.849
391174.0,97.7935
391689.0,97.9222
391452.0,97.863
391500.0,97.875
391564.0,97.891
391748.0,97.937
391464.0,97.866
391470.0,97.8675
391602.0,97.9005
391343.0,97.8358
391605.0,97.9012
391456.0,97.864
391072.0,97.768
391356.0,97.839
391699.0,97.9248
391448.0,97.862
391443.0,97.8608
391412.0,97.853
391216.0,97.804
391760.0,97.94
391457.0,97.8642
391337.0,97.8342
391557.0,97.8892
391406.0,97.8515
391697.0,97.9242
391482.0,97.8705
391487.0,97.8718
391301.0,97.8252
391540.0,97.885
391479.0,97.8698
391496.0,97.874
391397.0,97.8492
391643.0,97.9108
391774.0,97.9435
391700.0,97.925
391659.0,97.9148
391371.0,97.8428
391542.0,97.8855
391557.0,97.8892
391432.0,97.858
391440.0,97.86
391827.0,97.9568
391264.0,97.816
391479.0,97.8698
391568.0,97.892
391542.0,97.8855
391601.0,97.9002
391395.0,97.8488
391451.0,97.8628
391467.0,97.8668
391471.0,97.8678
391631.0,97.9078
391366.0,97.8415
391663.0,97.9158
391392.0,97.848
391306.0,97.8265
391824.0,97.956
391365.0,97.8412
391488.0,97.872
391492.0,97.873
391247.0,97.8118
391923.0,97.9808
391523.0,97.8808
391333.0,97.8333
391385.0,97.8462
391335.0,97.8338
391567.0,97.8918
391401.0,97.8502
391542.0,97.8855
391616.0,97.904
391579.0,97.8948
391208.0,97.802
391530.0,97.8825
391676.0,97.919
391416.0,97.854
391543.0,97.8858
391629.0,97.9072
391573.0,97.8932
391138.0,97.7845
391211.0,97.8028
391504.0,97.876
391406.0,97.8515
391669.0,97.9172
391675.0,97.9188
391487.0,97.8718
391649.0,97.9122
391469.0,97.8672
391700.0,97.925
391587.0,97.8968
391273.0,97.8182
391299.0,97.8248
391366.0,97.8415
391486.0,97.8715
391944.0,97.986
391480.0,97.87
391685.0,97.9212
391420.0,97.855
391390.0,97.8475
391542.0,97.8855
