Hits,Accuracy
350222.0,87.5555
350655.0,87.6637
350431.0,87.6078
350393.0,87.5982
350273.0,87.5683
350683.0,87.6708
350392.0,87.598
350558.0,87.6395
350416.0,87.604
350700.0,87.675
350375.0,87.5938
350592.0,87.648
349921.0,87.4802
350260.0,87.565
350559.0,87.6398
350614.0,87.6535
350694.0,87.6735
350149.0,87.5372
350117.0,87.5292
350724.0,87.681
350427.0,87.6068
350976.0,87.744
350532.0,87.633
350184.0,87.546
350542.0,87.6355
350509.0,87.6272
350236.0,87.559
350321.0,87.5803
350223.0,87.5558
350259.0,87.5648
350360.0,87.59
350349.0,87.5873
350463.0,87.6158
350157.0,87.5392
350411.0,87.6028
350165.0,87.5412
350932.0,87.733
350264.0,87.566
350801.0,87.7002
349965.0,87.4912
350192.0,87.548
350783.0,87.6957
350407.0,87.6018
350457.0,87.6142
350467.0,87.6168
350262.0,87.5655
350426.0,87.6065
350382.0,87.5955
351001.0,87.7502
350435.0,87.6088
350437.0,87.6092
350509.0,87.6272
350697.0,87.6742
350355.0,87.5888
350641.0,87.6602
350171.0,87.5428
350445.0,87.6112
350792.0,87.698
349967.0,87.4918
350064.0,87.516
350270.0,87.5675
350300.0,87.575
350082.0,87.5205
350412.0,87.603
350722.0,87.6805
350308.0,87.577
350538.0,87.6345
350858.0,87.7145
350660.0,87.665
350163.0,87.5408
350212.0,87.553
350188.0,87.547
350344.0,87.586
349888.0,87.472
350221.0,87.5552
350821.0,87.7053
350185.0,87.5462
350609.0,87.6522
350248.0,87.562
350211.0,87.5528
350731.0,87.6828
350617.0,87.6542
350719.0,87.6798
350299.0,87.5748
350104.0,87.526
350228.0,87.557
350127.0,87.5318
350328.0,87.582
350510.0,87.6275
350403.0,87.6008
350518.0,87.6295
350414.0,87.6035
350524.0,87.631
350430.0,87.6075
350583.0,87.6458
350007.0,87.5018
350681.0,87.6703
350512.0,87.628
350448.0,87.612
350743.0,87.6858
