Hits,Accuracy
288193.0,96.0643
288128.0,96.0427
288073.0,96.0243
288097.0,96.0323
288250.0,96.0833
288049.0,96.0163
288096.0,96.032
288082.0,96.0273
288111.0,96.037
288037.0,96.0123
288156.0,96.052
288090.0,96.03
287970.0,95.99
288035.0,96.0117
288090.0,96.03
288166.0,96.0553
287974.0,95.9913
288215.0,96.0717
288143.0,96.0477
288105.0,96.035
288052.0,96.0173
288080.0,96.0267
288139.0,96.0463
288177.0,96.059
288101.0,96.0337
288163.0,96.0543
287898.0,95.966
288228.0,96.076
288115.0,96.0383
288174.0,96.058
288070.0,96.0233
288166.0,96.0553
288079.0,96.0263
288077.0,96.0257
288226.0,96.0753
288087.0,96.029
288133.0,96.0443
288110.0,96.0367
288156.0,96.052
288115.0,96.0383
288124.0,96.0413
288183.0,96.061
288117.0,96.039
288003.0,96.001
288129.0,96.043
288230.0,96.0767
288165.0,96.055
288131.0,96.0437
288185.0,96.0617
288223.0,96.0743
288115.0,96.0383
288143.0,96.0477
288235.0,96.0783
288064.0,96.0213
288178.0,96.0593
288068.0,96.0227
288107.0,96.0357
288187.0,96.0623
288025.0,96.0083
288174.0,96.058
288241.0,96.0803
287941.0,95.9803
288236.0,96.0787
288134.0,96.0447
288133.0,96.0443
288119.0,96.0397
288069.0,96.023
288141.0,96.047
288060.0,96.02
288044.0,96.0147
288082.0,96.0273
288101.0,96.0337
288110.0,96.0367
288108.0,96.036
288141.0,96.047
288055.0,96.0183
288200.0,96.0667
288125.0,96.0417
288097.0,96.0323
288105.0,96.035
288168.0,96.056
288192.0,96.064
288143.0,96.0477
288119.0,96.0397
287976.0,95.992
288151.0,96.0503
288136.0,96.0453
288038.0,96.0127
288181.0,96.0603
288075.0,96.025
287994.0,95.998
288133.0,96.0443
288077.0,96.0257
288130.0,96.0433
287987.0,95.9957
288143.0,96.0477
288047.0,96.0157
288134.0,96.0447
288198.0,96.066
288152.0,96.0507
