Hits,Accuracy
287337.0,95.779
287423.0,95.8077
287305.0,95.7683
287240.0,95.7467
287322.0,95.774
287283.0,95.761
287453.0,95.8177
287329.0,95.7763
287298.0,95.766
287392.0,95.7973
287375.0,95.7917
287058.0,95.686
287188.0,95.7293
287450.0,95.8167
287081.0,95.6937
287299.0,95.7663
287412.0,95.804
287314.0,95.7713
287264.0,95.7547
287506.0,95.8353
287285.0,95.7617
287497.0,95.8323
287299.0,95.7663
287179.0,95.7263
287079.0,95.693
287330.0,95.7767
287347.0,95.7823
287333.0,95.7777
287091.0,95.697
287408.0,95.8027
287369.0,95.7897
287224.0,95.7413
287416.0,95.8053
287324.0,95.7747
287294.0,95.7647
287382.0,95.794
287273.0,95.7577
287315.0,95.7717
287232.0,95.744
287234.0,95.7447
287314.0,95.7713
286905.0,95.635
287325.0,95.775
287347.0,95.7823
287404.0,95.8013
287149.0,95.7163
287399.0,95.7997
287505.0,95.835
287309.0,95.7697
287249.0,95.7497
287567.0,95.8557
287320.0,95.7733
287171.0,95.7237
287289.0,95.763
287181.0,95.727
287347.0,95.7823
287502.0,95.834
287350.0,95.7833
287157.0,95.719
287279.0,95.7597
287249.0,95.7497
287153.0,95.7177
287234.0,95.7447
287542.0,95.8473
287315.0,95.7717
287448.0,95.816
287592.0,95.864
287356.0,95.7853
287382.0,95.794
287191.0,95.7303
287408.0,95.8027
287713.0,95.9043
287363.0,95.7877
287320.0,95.7733
287332.0,95.7773
287346.0,95.782
287333.0,95.7777
287191.0,95.7303
287519.0,95.8397
287274.0,95.758
287430.0,95.81
287408.0,95.8027
287150.0,95.7167
287054.0,95.6847
287364.0,95.788
287447.0,95.8157
286901.0,95.6337
287151.0,95.717
287510.0,95.8367
287198.0,95.7327
287245.0,95.7483
287236.0,95.7453
287505.0,95.835
287398.0,95.7993
287602.0,95.8673
287275.0,95.7583
287245.0,95.7483
287372.0,95.7907
287433.0,95.811
287176.0,95.7253
