Hits,Accuracy
287884.0,95.9613
287877.0,95.959
287900.0,95.9667
287662.0,95.8873
287875.0,95.9583
287934.0,95.978
287825.0,95.9417
287873.0,95.9577
287902.0,95.9673
287812.0,95.9373
288030.0,96.01
288022.0,96.0073
288022.0,96.0073
287781.0,95.927
288045.0,96.015
287752.0,95.9173
288151.0,96.0503
287823.0,95.941
287907.0,95.969
287654.0,95.8847
287986.0,95.9953
287690.0,95.8967
288064.0,96.0213
287835.0,95.945
287860.0,95.9533
287920.0,95.9733
287871.0,95.957
287977.0,95.9923
287932.0,95.9773
287861.0,95.9537
287860.0,95.9533
287825.0,95.9417
287925.0,95.975
287846.0,95.9487
287799.0,95.933
287941.0,95.9803
287942.0,95.9807
287750.0,95.9167
287993.0,95.9977
287607.0,95.869
287938.0,95.9793
287962.0,95.9873
287853.0,95.951
287752.0,95.9173
287732.0,95.9107
287885.0,95.9617
287749.0,95.9163
287971.0,95.9903
287943.0,95.981
287911.0,95.9703
287852.0,95.9507
287981.0,95.9937
287928.0,95.976
287864.0,95.9547
287840.0,95.9467
287883.0,95.961
287788.0,95.9293
287893.0,95.9643
287932.0,95.9773
287867.0,95.9557
287800.0,95.9333
287818.0,95.9393
287882.0,95.9607
287870.0,95.9567
287682.0,95.894
287937.0,95.979
287898.0,95.966
287653.0,95.8843
287843.0,95.9477
287710.0,95.9033
287888.0,95.9627
287871.0,95.957
287898.0,95.966
287793.0,95.931
287763.0,95.921
288004.0,96.0013
287952.0,95.984
287925.0,95.975
287888.0,95.9627
287910.0,95.97
287797.0,95.9323
287868.0,95.956
287832.0,95.944
287731.0,95.9103
287957.0,95.9857
287987.0,95.9957
288057.0,96.019
287846.0,95.9487
287860.0,95.9533
287906.0,95.9687
287918.0,95.9727
287885.0,95.9617
287872.0,95.9573
287760.0,95.92
287950.0,95.9833
287836.0,95.9453
287815.0,95.9383
287764.0,95.9213
287839.0,95.9463
287785.0,95.9283
