Hits,Accuracy
386646.0,96.6615
386274.0,96.5685
386621.0,96.6553
386517.0,96.6292
386701.0,96.6752
386590.0,96.6475
386199.0,96.5498
386324.0,96.581
386692.0,96.673
386538.0,96.6345
386539.0,96.6348
386464.0,96.616
386668.0,96.667
386566.0,96.6415
386462.0,96.6155
386538.0,96.6345
386357.0,96.5893
386563.0,96.6408
386625.0,96.6562
386255.0,96.5638
386510.0,96.6275
386714.0,96.6785
386491.0,96.6228
386273.0,96.5683
386820.0,96.705
386265.0,96.5662
386613.0,96.6532
386624.0,96.656
386554.0,96.6385
386394.0,96.5985
386553.0,96.6382
386547.0,96.6368
386596.0,96.649
386482.0,96.6205
386379.0,96.5947
386414.0,96.6035
386270.0,96.5675
386592.0,96.648
386470.0,96.6175
386592.0,96.648
386581.0,96.6452
386627.0,96.6568
386357.0,96.5893
386599.0,96.6498
386742.0,96.6855
386352.0,96.588
386536.0,96.634
386498.0,96.6245
386569.0,96.6422
386639.0,96.6598
386335.0,96.5838
386529.0,96.6322
386756.0,96.689
386418.0,96.6045
386657.0,96.6642
386307.0,96.5768
386615.0,96.6538
386583.0,96.6457
386362.0,96.5905
386489.0,96.6222
386536.0,96.634
386743.0,96.6858
386290.0,96.5725
386348.0,96.587
386742.0,96.6855
386372.0,96.593
386185.0,96.5462
386446.0,96.6115
386357.0,96.5893
386343.0,96.5858
386677.0,96.6692
386436.0,96.609
386636.0,96.659
386614.0,96.6535
386452.0,96.613
386698.0,96.6745
386551.0,96.6378
386760.0,96.69
386543.0,96.6358
386627.0,96.6568
386531.0,96.6328
386515.0,96.6288
386394.0,96.5985
386373.0,96.5932
386390.0,96.5975
386423.0,96.6058
386669.0,96.6673
386165.0,96.5412
386630.0,96.6575
386597.0,96.6492
386580.0,96.645
386609.0,96.6522
386418.0,96.6045
386546.0,96.6365
386621.0,96.6553
386807.0,96.7018
386654.0,96.6635
386559.0,96.6398
386488.0,96.622
386244.0,96.561
