Hits,Accuracy
386694.0,96.6735
386663.0,96.6657
386883.0,96.7208
386757.0,96.6892
386788.0,96.697
386846.0,96.7115
386848.0,96.712
386771.0,96.6928
386664.0,96.666
386655.0,96.6638
386453.0,96.6132
386856.0,96.714
386717.0,96.6793
386719.0,96.6798
386714.0,96.6785
386531.0,96.6328
386666.0,96.6665
386877.0,96.7192
386742.0,96.6855
386616.0,96.654
386734.0,96.6835
386639.0,96.6598
386738.0,96.6845
386686.0,96.6715
386808.0,96.702
386859.0,96.7148
386793.0,96.6982
386806.0,96.7015
386824.0,96.706
386794.0,96.6985
386830.0,96.7075
386554.0,96.6385
386696.0,96.674
386845.0,96.7113
386737.0,96.6842
386893.0,96.7233
386793.0,96.6982
386635.0,96.6588
386978.0,96.7445
386878.0,96.7195
387061.0,96.7653
386783.0,96.6958
386592.0,96.648
386691.0,96.6727
386732.0,96.683
386835.0,96.7088
386639.0,96.6598
386614.0,96.6535
386565.0,96.6412
386694.0,96.6735
386838.0,96.7095
386795.0,96.6988
386723.0,96.6808
386610.0,96.6525
386672.0,96.668
386643.0,96.6607
386982.0,96.7455
386690.0,96.6725
386640.0,96.66
386692.0,96.673
386625.0,96.6562
386678.0,96.6695
386700.0,96.675
386939.0,96.7348
386765.0,96.6912
386617.0,96.6542
386785.0,96.6962
386636.0,96.659
386713.0,96.6782
386563.0,96.6408
386605.0,96.6512
386559.0,96.6398
386585.0,96.6462
386831.0,96.7078
386442.0,96.6105
386723.0,96.6808
386843.0,96.7108
386617.0,96.6542
386538.0,96.6345
386984.0,96.746
386854.0,96.7135
386662.0,96.6655
386841.0,96.7102
386423.0,96.6058
386612.0,96.653
386677.0,96.6692
386937.0,96.7342
386631.0,96.6577
386683.0,96.6708
386761.0,96.6903
386924.0,96.731
386711.0,96.6777
386564.0,96.641
386867.0,96.7167
386676.0,96.669
386994.0,96.7485
386466.0,96.6165
386497.0,96.6242
386760.0,96.69
386879.0,96.7198
