Hits,Accuracy
391312.0,97.828
391287.0,97.8218
391294.0,97.8235
391331.0,97.8328
391656.0,97.914
391533.0,97.8832
391576.0,97.894
391225.0,97.8062
391278.0,97.8195
391362.0,97.8405
391437.0,97.8592
390971.0,97.7428
391467.0,97.8668
391586.0,97.8965
391729.0,97.9322
391419.0,97.8548
391553.0,97.8882
391331.0,97.8328
391313.0,97.8283
391030.0,97.7575
391418.0,97.8545
391148.0,97.787
391298.0,97.8245
391343.0,97.8358
391174.0,97.7935
391297.0,97.8243
391076.0,97.769
391212.0,97.803
391702.0,97.9255
391422.0,97.8555
391611.0,97.9028
391485.0,97.8712
391383.0,97.8458
391343.0,97.8358
391403.0,97.8507
391301.0,97.8252
391393.0,97.8483
391648.0,97.912
391327.0,97.8318
391192.0,97.798
391593.0,97.8982
391160.0,97.79
391335.0,97.8338
391063.0,97.7658
391704.0,97.926
391259.0,97.8147
391302.0,97.8255
391355.0,97.8387
391190.0,97.7975
391254.0,97.8135
391469.0,97.8672
391066.0,97.7665
391309.0,97.8272
391623.0,97.9058
391334.0,97.8335
391489.0,97.8723
391303.0,97.8258
391557.0,97.8892
391382.0,97.8455
391569.0,97.8922
391389.0,97.8472
391711.0,97.9278
391434.0,97.8585
391687.0,97.9218
391403.0,97.8507
391222.0,97.8055
391401.0,97.8502
391365.0,97.8412
391116.0,97.779
391128.0,97.782
391338.0,97.8345
391581.0,97.8952
390970.0,97.7425
391514.0,97.8785
391360.0,97.84
391648.0,97.912
391532.0,97.883
391561.0,97.8902
391401.0,97.8502
391526.0,97.8815
391334.0,97.8335
391202.0,97.8005
391348.0,97.837
391351.0,97.8378
391091.0,97.7728
391211.0,97.8028
390868.0,97.717
391616.0,97.904
391135.0,97.7838
391145.0,97.7862
391047.0,97.7618
391027.0,97.7568
391721.0,97.9302
391330.0,97.8325
391609.0,97.9022
391272.0,97.818
391407.0,97.8518
391313.0,97.8283
391499.0,97.8748
391329.0,97.8322
