Hits,Accuracy
287806.0,95.9353
287595.0,95.865
287892.0,95.964
287580.0,95.86
287488.0,95.8293
287666.0,95.8887
287296.0,95.7653
287795.0,95.9317
287245.0,95.7483
287559.0,95.853
287537.0,95.8457
287714.0,95.9047
287738.0,95.9127
287452.0,95.8173
287677.0,95.8923
287498.0,95.8327
287527.0,95.8423
287406.0,95.802
287506.0,95.8353
287607.0,95.869
287865.0,95.955
287718.0,95.906
287696.0,95.8987
287771.0,95.9237
287559.0,95.853
287229.0,95.743
287626.0,95.8753
287689.0,95.8963
287473.0,95.8243
287770.0,95.9233
287460.0,95.82
287478.0,95.826
287651.0,95.8837
287716.0,95.9053
287631.0,95.877
287510.0,95.8367
287674.0,95.8913
287645.0,95.8817
287764.0,95.9213
287711.0,95.9037
287572.0,95.8573
287765.0,95.9217
287761.0,95.9203
287776.0,95.9253
287537.0,95.8457
287546.0,95.8487
287882.0,95.9607
287548.0,95.8493
287684.0,95.8947
287483.0,95.8277
287618.0,95.8727
287428.0,95.8093
287588.0,95.8627
287480.0,95.8267
287493.0,95.831
287692.0,95.8973
287454.0,95.818
287634.0,95.878
287720.0,95.9067
287493.0,95.831
287471.0,95.8237
287452.0,95.8173
287901.0,95.967
287853.0,95.951
287443.0,95.8143
287614.0,95.8713
287647.0,95.8823
287561.0,95.8537
287492.0,95.8307
287644.0,95.8813
287325.0,95.775
287759.0,95.9197
287511.0,95.837
287693.0,95.8977
287661.0,95.887
287915.0,95.9717
287626.0,95.8753
287435.0,95.8117
287609.0,95.8697
287527.0,95.8423
287609.0,95.8697
287825.0,95.9417
287512.0,95.8373
287633.0,95.8777
287528.0,95.8427
287634.0,95.878
287500.0,95.8333
287784.0,95.928
287590.0,95.8633
287660.0,95.8867
287702.0,95.9007
287783.0,95.9277
287736.0,95.912
287355.0,95.785
287551.0,95.8503
287654.0,95.8847
287467.0,95.8223
287443.0,95.8143
287665.0,95.8883
287583.0,95.861
