Hits,Accuracy
391022.0,97.7555
391373.0,97.8432
390662.0,97.6655
391164.0,97.791
390966.0,97.7415
391440.0,97.86
391572.0,97.893
391611.0,97.9028
391562.0,97.8905
391616.0,97.904
391584.0,97.896
391457.0,97.8642
391682.0,97.9205
391394.0,97.8485
391394.0,97.8485
391296.0,97.824
391533.0,97.8832
391162.0,97.7905
391008.0,97.752
391591.0,97.8977
391418.0,97.8545
391042.0,97.7605
391489.0,97.8723
391629.0,97.9072
391808.0,97.952
391760.0,97.94
391347.0,97.8368
391319.0,97.8298
391124.0,97.781
390943.0,97.7358
391416.0,97.854
391575.0,97.8938
391671.0,97.9178
391659.0,97.9148
391686.0,97.9215
391712.0,97.928
392002.0,98.0005
391429.0,97.8572
391605.0,97.9012
391410.0,97.8525
391475.0,97.8688
391270.0,97.8175
391213.0,97.8032
391672.0,97.918
391337.0,97.8342
391182.0,97.7955
391062.0,97.7655
391299.0,97.8248
391433.0,97.8582
390991.0,97.7478
391070.0,97.7675
391319.0,97.8298
391413.0,97.8532
391760.0,97.94
391284.0,97.821
391290.0,97.8225
391416.0,97.854
391648.0,97.912
391323.0,97.8308
391595.0,97.8988
391949.0,97.9872
391357.0,97.8392
391314.0,97.8285
391541.0,97.8852
391287.0,97.8218
391327.0,97.8318
391566.0,97.8915
391077.0,97.7692
391034.0,97.7585
391471.0,97.8678
391293.0,97.8232
391586.0,97.8965
391354.0,97.8385
391592.0,97.898
391258.0,97.8145
391496.0,97.874
391401.0,97.8502
391646.0,97.9115
391940.0,97.985
391595.0,97.8988
391091.0,97.7728
391635.0,97.9088
391332.0,97.833
391482.0,97.8705
391524.0,97.881
391790.0,97.9475
391482.0,97.8705
391803.0,97.9508
391530.0,97.8825
391200.0,97.8
391443.0,97.8608
391421.0,97.8552
391391.0,97.8478
391468.0,97.867
391424.0,97.856
391214.0,97.8035
391298.0,97.8245
391183.0,97.7958
391174.0,97.7935
391315.0,97.8288
