Hits,Accuracy
385907.0,96.4768
386039.0,96.5098
386134.0,96.5335
385841.0,96.4602
386001.0,96.5002
386096.0,96.524
385816.0,96.454
385786.0,96.4465
386333.0,96.5832
386265.0,96.5662
386103.0,96.5258
385856.0,96.464
386098.0,96.5245
385875.0,96.4688
386059.0,96.5148
386147.0,96.5368
386104.0,96.526
386197.0,96.5492
386051.0,96.5128
385999.0,96.4997
385888.0,96.472
386067.0,96.5168
385986.0,96.4965
385929.0,96.4823
386076.0,96.519
386171.0,96.5428
385962.0,96.4905
385991.0,96.4978
385790.0,96.4475
386112.0,96.528
385774.0,96.4435
385739.0,96.4348
385678.0,96.4195
385911.0,96.4778
386194.0,96.5485
385802.0,96.4505
386170.0,96.5425
386043.0,96.5108
385789.0,96.4472
386053.0,96.5132
386328.0,96.582
386015.0,96.5038
386044.0,96.511
386295.0,96.5738
385953.0,96.4882
386031.0,96.5078
386378.0,96.5945
386202.0,96.5505
385738.0,96.4345
386390.0,96.5975
385994.0,96.4985
385893.0,96.4732
385790.0,96.4475
385940.0,96.485
386061.0,96.5152
385856.0,96.464
385875.0,96.4688
386305.0,96.5762
386145.0,96.5362
386196.0,96.549
386157.0,96.5392
386217.0,96.5542
386237.0,96.5592
386099.0,96.5248
385948.0,96.487
385729.0,96.4322
386287.0,96.5718
386017.0,96.5042
386219.0,96.5548
386183.0,96.5458
386182.0,96.5455
385970.0,96.4925
385993.0,96.4982
385638.0,96.4095
385958.0,96.4895
385911.0,96.4778
385957.0,96.4892
385927.0,96.4818
385863.0,96.4658
386267.0,96.5668
386221.0,96.5552
386344.0,96.586
386037.0,96.5093
386159.0,96.5398
386120.0,96.53
385948.0,96.487
385943.0,96.4858
386278.0,96.5695
386145.0,96.5362
385776.0,96.444
385941.0,96.4852
385791.0,96.4478
386318.0,96.5795
386011.0,96.5028
386314.0,96.5785
386260.0,96.565
386198.0,96.5495
385824.0,96.456
386223.0,96.5557
385836.0,96.459
