Hits,Accuracy
391093.0,97.7732
390904.0,97.726
391036.0,97.759
390622.0,97.6555
390868.0,97.717
390745.0,97.6862
390557.0,97.6392
391000.0,97.75
391160.0,97.79
390796.0,97.699
391140.0,97.785
390817.0,97.7042
391129.0,97.7822
390641.0,97.6602
391046.0,97.7615
391006.0,97.7515
390768.0,97.692
390622.0,97.6555
390573.0,97.6433
390763.0,97.6908
390796.0,97.699
390924.0,97.731
390906.0,97.7265
390824.0,97.706
390879.0,97.7198
391214.0,97.8035
390857.0,97.7143
390310.0,97.5775
390766.0,97.6915
390538.0,97.6345
390299.0,97.5748
391198.0,97.7995
391014.0,97.7535
390505.0,97.6262
390609.0,97.6522
390712.0,97.678
390440.0,97.61
390690.0,97.6725
390880.0,97.72
391317.0,97.8292
390589.0,97.6472
390687.0,97.6718
390983.0,97.7458
391026.0,97.7565
391008.0,97.752
390825.0,97.7062
390954.0,97.7385
390953.0,97.7383
390707.0,97.6768
390754.0,97.6885
390476.0,97.619
390752.0,97.688
391089.0,97.7722
390793.0,97.6982
390841.0,97.7102
390659.0,97.6648
391057.0,97.7642
390501.0,97.6252
390726.0,97.6815
391054.0,97.7635
390940.0,97.735
391133.0,97.7832
391008.0,97.752
390822.0,97.7055
390967.0,97.7418
390947.0,97.7368
390456.0,97.614
390711.0,97.6778
390659.0,97.6648
390769.0,97.6922
390398.0,97.5995
390432.0,97.608
390816.0,97.704
391004.0,97.751
390681.0,97.6703
390839.0,97.7098
390866.0,97.7165
390858.0,97.7145
391124.0,97.781
390987.0,97.7468
390850.0,97.7125
390673.0,97.6682
390965.0,97.7413
390833.0,97.7082
390785.0,97.6962
390842.0,97.7105
391162.0,97.7905
391241.0,97.8102
391005.0,97.7512
390708.0,97.677
390573.0,97.6433
391012.0,97.753
391116.0,97.779
390750.0,97.6875
390754.0,97.6885
390932.0,97.733
391017.0,97.7542
390582.0,97.6455
391005.0,97.7512
391105.0,97.7762
