Hits,Accuracy
288232.0,96.0773
288175.0,96.0583
288226.0,96.0753
288126.0,96.042
288223.0,96.0743
288246.0,96.082
288224.0,96.0747
288204.0,96.068
288202.0,96.0673
288229.0,96.0763
288216.0,96.072
288132.0,96.044
288109.0,96.0363
288251.0,96.0837
288251.0,96.0837
288152.0,96.0507
288123.0,96.041
288180.0,96.06
288144.0,96.048
288087.0,96.029
288262.0,96.0873
288176.0,96.0587
288081.0,96.027
288169.0,96.0563
288230.0,96.0767
288220.0,96.0733
288258.0,96.086
288180.0,96.06
288229.0,96.0763
288194.0,96.0647
288232.0,96.0773
288151.0,96.0503
288121.0,96.0403
288203.0,96.0677
288223.0,96.0743
288243.0,96.081
288259.0,96.0863
288217.0,96.0723
288219.0,96.073
288210.0,96.07
288270.0,96.09
288182.0,96.0607
288239.0,96.0797
288262.0,96.0873
288167.0,96.0557
288211.0,96.0703
288227.0,96.0757
288217.0,96.0723
288105.0,96.035
288280.0,96.0933
288266.0,96.0887
288234.0,96.078
288247.0,96.0823
288201.0,96.067
288073.0,96.0243
288223.0,96.0743
288259.0,96.0863
288110.0,96.0367
288245.0,96.0817
288122.0,96.0407
288210.0,96.07
288172.0,96.0573
288217.0,96.0723
288258.0,96.086
288122.0,96.0407
288242.0,96.0807
288175.0,96.0583
288241.0,96.0803
288190.0,96.0633
288209.0,96.0697
288244.0,96.0813
288167.0,96.0557
288187.0,96.0623
288170.0,96.0567
288110.0,96.0367
288204.0,96.068
288098.0,96.0327
288216.0,96.072
288276.0,96.092
288167.0,96.0557
288213.0,96.071
288257.0,96.0857
288320.0,96.1067
288054.0,96.018
288194.0,96.0647
288190.0,96.0633
288219.0,96.073
288207.0,96.069
288298.0,96.0993
288202.0,96.0673
288219.0,96.073
288239.0,96.0797
288272.0,96.0907
288236.0,96.0787
288162.0,96.054
288155.0,96.0517
288074.0,96.0247
288254.0,96.0847
288219.0,96.073
288224.0,96.0747
